head,tail,label
DB01595,Q99928,1
DB00363,P28335,1
DB08547,P01859,1
DB00505,Q96FL8,0
DB07786,Q02156,0
DB08093,P08238,0
DB06216,P21917,1
DB03373,P30531,0
DB07550,P00734,1
DB01233,P01008,0
DB07633,P02787,0
DB01138,P43004,0
DB07187,Q9Y2J8,0
DB01252,Q16348,0
DB00480,Q96SW2,1
DB00139,Q12797,1
DB04888,P14550,0
DB00865,O00483,0
DB06694,P18089,1
DB07440,P00734,1
DB01941,P28702,1
DB04946,P35348,1
DB02211,P11766,0
DB08612,Q9Y619,0
DB00605,P23219,1
DB02890,P03901,0
DB07760,Q9NS40,0
DB01577,P20309,0
DB00527,O96000,0
DB00963,Q9P289,0
DB01694,Q96IY4,0
DB04400,P35228,1
DB00334,O00591,1
DB00537,P05177,1
DB00783,P11712,1
DB00142,Q9Y617,1
DB00363,P08172,1
DB04797,P24752,0
DB00908,Q9UM07,0
DB03189,P30043,0
DB08826,Q969I3,0
DB00413,P18089,1
DB01234,P20813,1
DB00983,P07550,1
DB08213,Q02880,0
DB08500,P04278,0
DB00640,P29274,1
DB08334,O95954,0
DB00521,P08588,1
DB00907,P10635,1
DB04817,P20813,1
DB01192,P35498,0
DB00501,P05181,1
DB04326,P05062,1
DB03256,O95954,1
DB01333,P52209,0
DB00554,P35354,1
DB08371,P19883,0
DB08752,Q9HAW8,0
DB04163,Q14831,0
DB03443,Q15382,0
DB03824,P11086,1
DB04278,P36871,0
DB00602,Q10588,0
DB06216,P07550,1
DB07261,Q08345,0
DB08595,Q9Y6L7,0
DB00446,P11712,1
DB04513,Q9UQQ2,0
DB00848,P09210,0
DB04272,P07998,1
DB07150,P15309,0
DB03348,Q8TET4,0
DB04920,Q01668,1
DB07266,P50613,0
DB03384,Q8WWT9,0
DB02161,P23141,1
DB03023,P12931,1
DB00988,P21397,1
DB08818,Q5JVS0,1
DB00640,P02818,0
DB00863,P05177,1
DB00276,P10635,1
DB03103,P15531,1
DB04129,P17735,0
DB06859,Q14003,0
DB07621,Q96S86,0
DB06832,Q92731,1
DB02659,P13073,1
DB01238,Q9UJT1,0
DB01102,Q9UNA0,0
DB06713,P30519,0
DB07030,Q16558,0
DB03525,P05106,0
DB01142,P08172,1
DB00604,P46098,1
DB07852,Q16878,0
DB00273,P18505,1
DB00721,Q9UGI6,1
DB01050,P11712,1
DB00157,P13995,1
DB02198,Q9Y663,0
DB01394,P05181,1
DB03704,P17544,0
DB04972,Q6NUS8,0
DB00334,P18825,1
DB00835,P11712,1
DB07348,P02675,0
DB00988,P21728,1
DB00604,P10635,1
DB08818,P37023,0
DB03158,P14207,0
DB00171,Q9NUB1,1
DB03169,Q9UP95,0
DB08811,P18825,0
DB07231,P12821,0
DB01338,Q15822,1
DB01008,P08263,1
DB06842,O75460,0
DB00747,P08172,1
DB00783,P00749,0
DB00458,Q9UK17,1
DB06204,Q02763,0
DB03837,P25311,0
DB06148,P25100,1
DB00829,P31644,1
DB00973,Q16568,0
DB08062,P07451,0
DB01191,P05177,1
DB06877,Q9NPJ3,0
DB08175,Q15596,1
DB00907,P11712,1
DB02723,P00734,1
DB01136,O95954,0
DB01138,Q96KG9,0
DB02056,P42330,1
DB08641,Q9UNI1,1
DB00794,Q9UN88,1
DB07946,P00734,1
DB00126,P19021,1
DB00636,Q07869,1
DB00744,P05177,1
DB00208,P10635,1
DB00379,P08100,0
DB06663,Q02809,0
DB00953,P21397,1
DB02112,P10145,0
DB08152,P29508,0
DB08057,P51857,0
DB00946,Q9BQB6,1
DB00241,O00591,1
DB00653,Q13936,1
DB06994,O15217,0
DB07793,P14854,0
DB07394,P48066,0
DB08056,P78330,0
DB00462,P20309,1
DB02740,P42330,0
DB00973,P35503,1
DB00652,Q9UL51,0
DB08495,Q13370,0
DB04514,Q9UJT1,0
DB04882,P51788,0
DB00527,P06276,1
DB03740,P01857,1
DB07289,P01133,0
DB07026,P34969,0
DB07128,Q9Y600,0
DB08491,Q8NFW8,0
DB00763,P05177,1
DB00383,Q13255,0
DB02431,Q9BZX2,1
DB08838,P02708,1
DB01942,Q99418,1
DB02424,P07900,1
DB04315,P18085,1
DB08497,Q9Y663,0
DB03932,P20701,1
DB02073,O14756,0
DB07719,Q701N4,0
DB00333,P46098,1
DB00408,P46098,1
DB00682,Q06203,0
DB09014,P35462,1
DB00518,Q71U36,1
DB00198,P23141,1
DB09242,Q9Y2I1,1
DB07252,P54760,1
DB05187,P21673,0
DB01559,Q99928,1
DB00783,P03372,1
DB07702,Q969P6,0
DB08564,P12931,1
DB01238,P18089,1
DB01382,Q9UQF2,0
DB00631,P09884,1
DB08338,P68400,1
DB01213,Q96GR2,0
DB00428,P32929,0
DB00932,P50750,0
DB03765,O60674,0
DB01399,Q8NG66,0
DB06689,P00748,1
DB07116,O14957,0
DB04178,P12235,1
DB00278,P08254,0
DB04665,O76074,0
DB00652,Q99584,0
DB08046,Q15788,0
DB02573,Q13554,0
DB03906,P09601,1
DB07215,Q07869,1
DB00421,Q13936,1
DB01723,Q96RI1,0
DB08346,Q16832,0
DB01069,P11712,1
DB07217,Q9Y6K9,0
DB08053,Q8IUZ5,0
DB07764,Q14541,0
DB06148,P80365,0
DB01733,P21283,0
DB06837,P36405,0
DB01392,P18825,1
DB04107,P07477,1
DB01189,Q16445,1
DB08901,P10635,1
DB04391,P55011,0
DB00418,P48169,1
DB02207,P35228,1
DB06992,P09601,0
DB01643,O95622,0
DB07593,Q07973,0
DB00281,P05177,1
DB00850,P14416,1
DB00589,P21728,1
DB00909,P43166,1
DB04920,P11712,1
DB04232,Q13131,0
DB01009,P35354,1
DB07529,P19838,0
DB01536,P42330,1
DB05239,P16220,0
DB03309,P19622,1
DB00726,P07550,1
DB05010,P16471,0
DB08231,P00491,0
DB00171,P55263,1
DB00458,Q12809,1
DB01564,P10275,1
DB05478,Q8N1Q1,0
DB07212,P03951,1
DB00633,O95363,0
DB00433,P14621,0
DB05676,Q07343,1
DB06973,P40429,0
DB05107,O95881,0
DB00334,P25311,0
DB07876,O15382,0
DB07198,Q15788,1
DB00197,Q9HAW7,1
DB00568,P14416,1
DB08167,P05166,0
DB02742,O15111,0
DB01823,P10145,0
DB08838,P27169,0
DB00157,P00352,1
DB07164,P48651,0
DB04395,Q05932,0
DB02696,P15291,1
DB04856,P32238,1
DB06774,P05177,1
DB03893,P04406,1
DB08709,P11309,1
DB08078,O15169,0
DB04464,P01008,1
DB08811,Q04844,0
DB01422,P31350,0
DB00172,Q9UN76,1
DB00568,P35367,1
DB08906,P04075,0
DB07453,P05177,1
DB01858,P05108,0
DB07202,Q8NET8,0
DB08093,O95477,0
DB08420,Q9Y2I1,0
DB01354,P43681,1
DB00126,P09172,1
DB03186,Q9Y5Y9,0
DB00334,P46098,1
DB01711,Q8WVQ1,0
DB03483,P25101,0
DB04884,P09958,0
DB02917,P00387,0
DB00650,Q9UHW9,0
DB00162,Q9GZZ6,0
DB01240,Q16647,1
DB01273,P43681,1
DB04522,P01579,0
DB00142,P49915,1
DB07515,P52961,0
DB01233,P46098,1
DB00255,P11712,1
DB00356,P10635,1
DB02386,P51970,0
DB02557,Q86W47,0
DB02107,Q6L8H2,0
DB02542,P0CG47,1
DB04175,Q9UHI5,0
DB03466,P13631,1
DB01283,P23219,1
DB07872,P24530,0
DB08441,O60733,0
DB03338,Q03181,1
DB00458,P14416,1
DB00696,P23975,1
DB00114,Q6P996,1
DB05421,P42262,0
DB06958,P07900,1
DB02518,P28335,0
DB04434,Q9HCP0,0
DB01351,P36544,1
DB08235,O15528,0
DB03841,P54710,0
DB09292,P21589,0
DB08497,P36873,0
DB07845,P11177,0
DB02081,P00746,0
DB07070,P30988,0
DB07860,P24310,0
DB00604,P11712,1
DB03477,P23469,0
DB06843,P63092,1
DB07189,P25788,0
DB00366,P14868,0
DB00146,O15528,1
DB01558,P05177,1
DB08933,P21917,0
DB04818,P21399,0
DB01858,Q9Y257,0
DB01338,P06276,1
DB00736,Q16558,0
DB00157,P10515,1
DB00714,Q9NYX4,1
DB07021,Q07912,0
DB01188,Q96EM0,0
DB08059,P05108,0
DB03020,O75330,0
DB00870,P16662,1
DB02932,P11310,0
DB09039,Q16739,1
DB00381,P11712,1
DB01762,P06744,0
DB00385,P11388,1
DB00255,Q92731,1
DB01842,P13945,0
DB04180,P14625,0
DB05284,P07437,1
DB00920,Q07343,1
DB00374,Q03181,1
DB00129,P00480,1
DB00268,P21918,1
DB02563,P30084,1
DB03504,Q01082,0
DB01069,P20309,1
DB01357,P11712,1
DB00952,P21397,1
DB01340,P12821,1
DB00943,P10635,1
DB00114,Q9Y600,1
DB03104,P12931,1
DB01731,P05062,0
DB06842,Q9UNK4,0
DB08170,P15538,0
DB05708,P13631,0
DB00714,P28335,1
DB03135,Q16613,0
DB04866,O43617,0
DB00341,Q9Y663,0
DB00182,P35368,1
DB06920,P00742,1
DB03042,P36952,0
DB03958,Q96C86,1
DB04223,Q03426,0
DB00264,P08588,1
DB03509,O75116,0
DB07045,P11142,1
DB00477,P28335,1
DB01128,Q9Y2J8,0
DB05252,Q05329,0
DB07025,O60488,0
DB00153,P24530,0
DB08635,Q16478,0
DB08729,P27815,0
DB00857,P11712,1
DB00157,P40926,1
DB07780,P49721,0
DB07741,P09874,0
DB01035,P06276,1
DB00217,P18089,1
DB01618,P08908,1
DB02494,P40429,1
DB06695,P00734,1
DB07859,P31751,1
DB03559,P13995,0
DB01625,P20309,1
DB00203,P41091,0
DB00374,P11712,1
DB05492,P25100,1
DB07121,P08172,0
DB07702,Q92731,1
DB00342,P11712,1
DB00804,Q9H1K4,0
DB01162,P10275,0
DB01058,P05177,1
DB01195,P10635,1
DB03247,Q02127,1
DB01901,O43674,0
DB00692,Q9HBL8,0
DB00825,O00483,0
DB00307,P11712,1
DB08893,P13945,1
DB00865,P20813,1
DB00755,P00352,1
DB00668,P25100,1
DB03557,O15217,0
DB04395,Q96QT4,1
DB00268,P05177,1
DB00178,P12821,1
DB00178,P08172,0
DB04012,Q9NVH6,0
DB00162,P09455,1
DB00589,P35462,1
DB00852,P21397,1
DB04485,P35228,0
DB01942,P31323,0
DB00988,P27338,1
DB07486,P20701,1
DB04771,P00734,1
DB08734,Q6VVX0,0
DB03484,P08758,1
DB00408,P21917,1
DB01033,Q06203,1
DB07029,P35228,1
DB00339,P05177,1
DB00144,P48651,1
DB00773,Q02880,1
DB04669,O43674,0
DB00131,P23109,1
DB04001,P31323,0
DB09280,P45983,0
DB01129,P35367,0
DB00953,P05177,1
DB06148,P21728,1
DB00114,Q16719,1
DB08241,P28066,0
DB03677,Q9Y6M4,0
DB02512,P32119,0
DB08426,Q9NWT6,0
DB00530,P25815,0
DB06829,P0CG47,0
DB03243,P17707,0
DB01712,P11802,0
DB08807,P28222,1
DB04462,O14727,0
DB00866,P10635,1
DB00934,P35367,1
DB00695,Q02763,0
DB08169,P10114,0
DB02986,P48552,0
DB01941,Q9UHW9,0
DB03214,Q9GZT9,0
DB01947,Q9NPJ3,0
DB00363,P08908,1
DB01338,Q96S86,0
DB01159,P08100,1
DB01890,P14902,0
DB05383,O95045,0
DB02701,P00338,1
DB04599,Q13003,0
DB01821,P29474,1
DB03227,P32119,0
DB08828,P11712,1
DB08500,Q06278,0
DB01005,P10635,1
DB03904,P35222,1
DB03802,P20711,0
DB02640,P50579,1
DB08777,P15509,0
DB00157,P00338,1
DB07515,P23434,0
DB01704,P08238,0
DB00157,P31937,1
DB04912,P09601,1
DB03035,P06850,0
DB00757,Q9Y4W6,0
DB06997,P05177,0
DB07757,P53597,0
DB01488,P25786,0
DB06689,P50052,0
DB06961,P25100,0
DB08594,P08588,0
DB04522,Q15796,1
DB04714,Q9Y2D1,0
DB08220,Q96RI1,1
DB00599,P48169,1
DB03155,P07998,1
DB08053,P12931,1
DB00714,P18089,1
DB03127,Q6L8H2,0
DB08085,P24530,0
DB00763,P10635,1
DB00334,P13945,1
DB02315,P25786,0
DB04599,P42263,1
DB01409,P08172,1
DB00183,P08069,0
DB03612,Q16836,1
DB01355,P14867,1
DB04233,P04118,1
DB00139,Q14994,0
DB00518,P68371,1
DB01221,P08912,1
DB00695,P45877,0
DB00908,P11712,1
DB07266,O14965,1
DB01352,P31644,1
DB00349,P18507,1
DB01588,Q99928,1
DB04016,O75908,0
DB08394,Q13255,0
DB06836,P10600,0
DB06713,P00734,0
DB00519,Q9UQF2,0
DB02352,P48544,0
DB07268,P12532,0
DB06843,O95622,1
DB07529,Q01668,0
DB00755,P11712,1
DB01717,P51511,0
DB01408,P06276,1
DB02363,Q13627,0
DB00193,P28335,1
DB05018,P17544,0
DB06825,P30968,1
DB00734,P43166,0
DB00589,P18089,1
DB03307,Q9Y5Y6,0
DB00590,P35348,1
DB00656,P08913,1
DB00114,Q16773,1
DB00158,Q06278,0
DB04534,Q13231,0
DB02236,P15531,0
DB00354,Q07817,0
DB00558,P16109,0
DB00457,P08913,1
DB00502,Q13224,1
DB07260,P09960,1
DB00418,P36544,1
DB01370,P01303,0
DB00414,Q99062,0
DB02483,P00338,1
DB07740,P30519,0
DB00312,P42262,1
DB00377,P46098,1
DB00882,P05177,1
DB04379,P29317,0
DB02027,Q01082,0
DB01224,P46098,1
DB00636,Q02928,1
DB00114,P06737,1
DB00349,Q9BVJ7,0
DB00469,Q03721,0
DB03253,P0CG47,0
DB06976,P14174,0
DB08055,P22310,0
DB04630,P08235,1
DB00157,P51659,1
DB04799,P22695,1
DB01351,P47869,1
DB07772,P00746,0
DB05168,P14207,1
DB04818,P27338,1
DB02846,P31751,0
DB03351,Q8N8R3,0
DB00794,Q99928,1
DB03526,P07327,0
DB02918,Q7Z2W7,0
DB07083,P43353,0
DB02300,P50613,0
DB02155,P24347,0
DB00857,P10635,1
DB08325,Q9HCP0,1
DB07917,P23109,0
DB02337,Q93088,1
DB08814,P19838,1
DB02432,P12931,1
DB05460,P09211,1
DB00477,P08913,1
DB05465,P36888,1
DB00599,P43681,1
DB01588,P24046,1
DB07596,P08912,0
DB08346,P08238,1
DB00462,P62917,0
DB07973,Q03721,0
DB01889,P09172,0
DB05423,P06744,0
DB00306,P37288,0
DB00295,P51003,0
DB04194,P48547,0
DB04044,P18848,0
DB02222,P19838,0
DB00376,P08172,1
DB00157,P15121,1
DB08410,Q15596,0
DB01375,O15399,0
DB07651,P52209,0
DB00690,P18505,1
DB01224,P20309,1
DB07853,P17735,0
DB00371,Q9UQQ2,0
DB04187,Q01668,0
DB07232,P09874,1
DB00126,Q14353,0
DB07212,P31513,0
DB03918,Q01740,0
DB04827,Q06278,1
DB08325,Q12866,1
DB03555,Q01668,0
DB01351,P42262,1
DB00389,Q15758,0
DB00825,O75762,1
DB02548,P06744,1
DB04445,Q06520,1
DB07955,Q6ZQY3,0
DB00909,Q9Y2D0,1
DB00673,P11712,1
DB00347,P05181,1
DB01643,Q07869,0
DB04942,P10276,1
DB01558,P24046,1
DB02077,O75380,0
DB01559,Q8N1C3,1
DB08237,Q9UBT6,1
DB00443,P07478,0
DB08642,Q8WYK2,0
DB04272,P03950,1
DB00426,P61457,0
DB01015,P23219,1
DB00334,P08912,1
DB07353,P00734,1
DB00753,Q16445,1
DB06951,Q9UNI1,1
DB00851,P05181,1
DB01106,Q9Y257,0
DB02211,Q9Y600,0
DB00628,Q16445,1
DB02059,P04406,1
DB07974,O14672,0
DB07881,P01857,1
DB02020,P15509,0
DB01667,P00491,1
DB00799,P10276,1
DB00794,Q13002,1
DB03670,P19105,0
DB01054,P53667,0
DB01731,P03915,0
DB03247,Q9NVS9,1
DB00917,P61626,0
DB08807,P08908,1
DB06850,Q9NYK1,0
DB02303,O75116,0
DB00363,P11712,1
DB08019,P80192,0
DB03793,P52758,1
DB01246,P35367,1
DB00266,Q9BQB6,1
DB03078,Q6IB77,0
DB08436,P07900,1
DB01177,P10635,1
DB08465,P08238,1
DB00139,O75936,1
DB00818,P05181,1
DB07177,Q96SW2,0
DB04920,P05177,1
DB00162,Q96NR8,1
DB03127,P31639,0
DB07211,P00742,1
DB00818,Q9UN88,1
DB04356,P49902,0
DB00285,P10635,1
DB07450,P43004,0
DB00142,O94925,1
DB03633,Q9HCS2,0
DB07363,P13501,0
DB00383,P08172,1
DB07056,Q9HD40,0
DB00139,Q96I99,1
DB04513,P47895,0
DB08595,P53611,0
DB03880,P51512,1
DB03501,O75438,0
DB00740,P49915,0
DB01170,P37268,0
DB03217,P24666,0
DB06237,Q8N1Q1,0
DB03866,P20618,0
DB00762,P23141,1
DB00404,O00591,1
DB07489,O60568,0
DB03159,P00749,1
DB03932,P49761,0
DB00475,P31644,1
DB02169,Q9Y617,0
DB01142,P08912,1
DB04522,P28335,0
DB00171,P08183,1
DB04018,P29474,1
DB01024,Q06609,0
DB07506,P15085,1
DB07712,P03372,1
DB01941,P16219,0
DB00163,Q9UDX3,1
DB07498,P00387,0
DB04871,P20813,1
DB07662,P12931,1
DB00129,P50440,1
DB00308,P04181,0
DB00983,P54855,0
DB08062,P36873,0
DB02740,O00763,0
DB00293,P35754,0
DB06706,P35348,1
DB03731,Q96EM0,0
DB07691,Q9UBM7,0
DB00157,P03901,1
DB08378,P05231,0
DB00266,Q08257,1
DB08088,Q07001,0
DB00462,P24666,0
DB00818,P18507,1
DB08529,P62750,0
DB01159,Q12879,1
DB00211,P35348,1
DB04787,P06731,0
DB01399,P35398,0
DB08355,Q15185,0
DB01059,P05177,1
DB00157,P00387,1
DB00440,Q14541,0
DB03223,P13639,1
DB00421,Q01668,1
DB03466,Q6UWP2,0
DB04931,P30838,0
DB05511,P07202,0
DB04474,P12821,0
DB01408,P07550,1
DB00724,P05177,1
DB06684,P48169,0
DB02371,Q9Y6L6,0
DB06016,P10635,1
DB00915,Q16831,0
DB01375,P32927,0
DB01237,P35367,1
DB00163,Q9UDX4,1
DB00173,Q92793,0
DB01087,P16083,1
DB00408,P18825,1
DB02558,Q12756,0
DB04632,Q6NS38,0
DB01106,P35367,1
DB00142,P00367,1
DB00769,Q8WWQ8,0
DB02855,P07858,1
DB00162,O95237,1
DB07122,P06276,0
DB00248,O95470,0
DB01725,Q8NEB9,0
DB07707,O43674,0
DB00696,P30939,1
DB03478,P06280,0
DB00171,P00966,1
DB07546,P19784,1
DB07310,P05164,0
DB00371,Q8N1C3,1
DB00771,O75936,0
DB09080,P07550,1
DB00763,P07202,1
DB08739,Q9Y289,0
DB06976,P53667,0
DB07031,P13631,1
DB04516,O60733,0
DB08125,Q14994,0
DB00384,P04141,0
DB04306,Q86XF0,1
DB00628,P05106,0
DB01252,P35503,1
DB07374,P00367,0
DB07449,Q9UM07,1
DB07705,Q9H1K4,0
DB01058,P10635,1
DB02933,Q9NWZ5,0
DB07913,P14174,0
DB01819,P43088,0
DB02027,Q9H306,0
DB09128,P18825,1
DB04272,Q14749,1
DB00567,P11086,0
DB00199,Q16850,1
DB00158,P41439,1
DB00151,Q9BZV2,1
DB00683,P18507,1
DB05284,P08514,0
DB01001,P07550,1
DB05109,P04350,0
DB00342,P08912,1
DB00726,P13945,1
DB08531,P09210,0
DB07116,P13051,1
DB01373,P02585,1
DB00379,P20813,1
DB00553,O95045,0
DB00463,Q96GR2,0
DB02112,P07477,1
DB02348,P82251,0
DB03169,P04035,1
DB00131,Q9NR19,1
DB03866,P35354,1
DB00234,Q92830,0
DB01047,Q99835,1
DB00171,P37023,1
DB00171,Q9NR19,1
DB00852,P18848,1
DB01074,P23786,1
DB00794,P43681,1
DB04786,P47712,1
DB04272,Q9GZU7,1
DB00126,O00469,1
DB01120,P15692,1
DB00157,P28332,1
DB00806,P21589,1
DB07077,P03951,1
DB08561,Q96MA6,0
DB00199,Q96FL8,1
DB04272,O76074,1
DB07653,O14757,1
DB01340,P19429,0
DB01001,P45954,0
DB08175,Q99928,0
DB00615,P14625,1
DB01454,P28223,1
DB00238,Q8WYK2,0
DB08828,Q99835,1
DB03666,P35913,0
DB00312,O00591,1
DB00379,P10635,1
DB00860,Q96EM0,0
DB03642,P19883,0
DB04714,P51580,0
DB00932,P10635,1
DB00842,P22749,0
DB01194,P35218,1
DB07491,Q6NS38,0
DB01587,Q8N1C3,1
DB00812,P35354,1
DB01618,Q8WUI4,0
DB04839,Q9UM07,0
DB00712,P23219,1
DB00868,Q9Y691,0
DB02429,O43424,0
DB00988,P23975,1
DB00193,Q8TCU5,1
DB08125,P17707,0
DB07171,Q02763,0
DB01689,P19883,0
DB01352,Q13002,1
DB00555,P22310,1
DB03608,P07477,1
DB00458,P35348,1
DB02220,Q86W47,0
DB03298,P12931,1
DB01375,P03950,0
DB07772,Q03721,0
DB01114,P09601,0
DB03103,Q9UJ68,0
DB00575,P35368,1
DB00244,P09917,1
DB04417,P40926,0
DB00668,Q6ZQY3,0
DB06785,Q12797,0
DB08092,P25100,0
DB08172,Q02127,1
DB00753,O00591,1
DB00321,P05181,1
DB08659,Q9Y2D0,0
DB07685,Q4U2R8,0
DB07066,P48169,0
DB02169,Q92952,0
DB04861,P08588,1
DB08901,P00519,1
DB00578,Q6L8H2,0
DB03955,P35869,0
DB07503,Q96QU6,0
DB07557,P51857,1
DB07955,Q9UNI1,1
DB08691,P04062,0
DB00783,P00441,0
DB07683,P45954,0
DB04269,P07741,0
DB07179,P32238,0
DB07779,O94760,0
DB01189,O00591,1
DB03048,P00748,0
DB04151,P34995,0
DB04372,Q9UKL6,1
DB00884,P35030,0
DB00312,Q13002,1
DB00934,P35348,1
DB00334,P21917,1
DB02494,P84098,1
DB03448,P17213,0
DB02994,P15121,1
DB06994,O15169,0
DB08217,Q9UBT6,0
DB01630,P08253,1
DB08351,P00519,0
DB07229,Q15120,0
DB00173,Q13126,1
DB00477,P34969,1
DB03639,P0CG48,0
DB06684,P16109,0
DB00237,Q13002,1
DB03268,P12931,1
DB08203,Q00534,0
DB07384,P04271,0
DB00155,Q9Y2J8,1
DB00753,P14867,1
DB00501,Q01740,1
DB07881,P11802,0
DB07580,P51003,0
DB04842,P28223,1
DB04271,Q08499,1
DB02778,Q15661,0
DB04083,Q16773,1
DB01558,P05181,1
DB01177,P11388,1
DB03955,P27338,0
DB07665,P48067,0
DB02884,Q9Y2D1,0
DB04599,P14416,1
DB04599,Q9UQF2,0
DB04336,P07477,1
DB08463,O43612,0
DB01065,P27797,1
DB04272,Q9Y275,1
DB04132,P09211,1
DB00321,P35367,1
DB00755,P22894,0
DB04832,P21397,1
DB08629,P06576,1
DB01065,P14902,1
DB00599,O00519,1
DB03903,O75469,0
DB03881,P00367,0
DB00346,Q12809,1
DB04714,P45452,0
DB02494,P62913,1
DB00437,Q9NYA1,0
DB08082,P27338,1
DB08340,P15289,0
DB07129,P43004,0
DB03292,P78330,1
DB01403,P35367,1
DB04010,Q9NPA2,0
DB03918,P12532,0
DB00334,O60909,0
DB00157,P16219,1
DB01826,P27986,0
DB00917,P05177,1
DB07876,P28223,0
DB06623,P80192,0
DB06713,P16435,0
DB00408,P28222,1
DB02681,P12532,0
DB00163,P09601,1
DB00850,Q9Y600,0
DB00163,P09210,1
DB00804,P62258,0
DB00852,P10635,1
DB00171,P28161,0
DB06637,Q9UK17,1
DB08182,Q9H306,0
DB05855,P10145,1
DB08846,O43570,1
DB00421,P31213,1
DB00199,P08183,1
DB03769,Q9NSD5,0
DB03310,P28161,1
DB01373,P20810,1
DB00126,Q9UHI7,1
DB00273,P42126,0
DB03003,P08263,1
DB00352,P00492,1
DB03731,P24347,0
DB00656,P29474,0
DB08263,P23945,0
DB00244,P05164,1
DB02633,P21673,0
DB04931,P23975,0
DB00755,P51843,1
DB03955,P23219,0
DB01870,P62750,0
DB00241,P18507,1
DB04797,P49448,0
DB00381,Q6TME4,1
DB01942,Q9NQX3,1
DB00421,Q06432,1
DB07046,Q16644,0
DB08527,Q7Z2W7,0
DB06843,Q9UNX9,0
DB03598,P15428,0
DB01672,P80188,1
DB04447,P09382,1
DB00157,O96000,1
DB02196,Q14376,1
DB03317,P11712,1
DB00157,O00483,1
DB00818,P05177,1
DB06589,P10721,1
DB00243,Q15858,1
DB02432,P04183,0
DB02563,P22061,0
DB01057,P06276,1
DB02132,P15121,1
DB00126,Q6N063,1
DB00157,P30838,1
DB07984,P55072,0
DB00904,P28222,1
DB04642,Q9UQF2,0
DB08749,P56817,1
DB01352,P14867,1
DB00136,P43115,0
DB00237,Q8N1C3,1
DB00349,P14867,1
DB03845,P09668,0
DB07211,P07477,0
DB00825,P19883,0
DB07124,Q9HCP0,0
DB07036,Q92731,1
DB07970,Q15375,1
DB03921,P48552,0
DB00136,Q00535,0
DB01351,P43681,1
DB02573,P12931,0
DB00193,P23975,1
DB05022,Q02880,1
DB03782,P00797,0
DB00738,P05106,0
DB00996,P54289,1
DB07219,P53350,0
DB08126,P14854,0
DB01766,P54577,1
DB04132,P08263,1
DB01942,P29475,1
DB06216,P18825,1
DB01010,P06276,1
DB01118,Q12809,1
DB00519,Q16478,0
DB02482,Q16769,0
DB06713,Q9H4M7,0
DB01280,P09884,1
DB04566,Q9Y6I3,0
DB00157,P49448,1
DB01033,P00492,1
DB02509,P78348,0
DB01080,P04629,0
DB07975,P17787,0
DB00503,Q08257,0
DB01399,P23219,1
DB01406,Q92952,0
DB07120,O95907,0
DB01151,P23975,1
DB07731,Q99712,0
DB00568,P08172,1
DB06148,P28223,1
DB07561,P35219,0
DB04758,Q8WWL2,0
DB06842,Q08499,1
DB00753,Q8N1C3,1
DB00751,P20813,1
DB01087,P50391,0
DB01403,P35368,1
DB00408,P08172,1
DB03040,P30838,0
DB03594,P17252,0
DB08629,Q9GZU7,0
DB03760,P02708,0
DB00974,P42357,0
DB07675,P08172,0
DB00915,P27338,1
DB04934,Q9Y6L6,0
DB07186,P53350,1
DB06726,P53609,0
DB00738,P10635,1
DB07228,P17931,0
DB07718,P14174,1
DB00623,P14416,1
DB03114,Q96GD4,0
DB01863,Q06187,1
DB08203,Q86XF0,1
DB00694,P11388,1
DB00794,P05177,1
DB04271,Q9UI33,0
DB07597,P11086,1
DB02915,P43353,0
DB01030,P62937,0
DB01403,P14416,1
DB01409,P20309,1
DB07498,P15121,1
DB04604,P78368,1
DB00980,P49019,0
DB00690,P05181,1
DB05252,P35228,1
DB00721,Q92952,1
DB00501,P31513,1
DB03150,Q7Z4J2,0
DB07739,P35462,0
DB01028,P14867,1
DB01288,P13945,1
DB02398,P00749,1
DB00385,P08729,0
DB07245,P56817,1
DB00142,Q92952,0
DB00139,Q9NVH6,1
DB00306,P42262,1
DB04391,P29274,0
DB05465,Q9GZP0,1
DB03963,P25788,0
DB06711,P35348,1
DB00363,P18089,1
DB07978,P20472,0
DB05448,P55072,0
DB00145,P50440,1
DB08441,Q9UN76,0
DB00623,P05181,1
DB02656,P68371,0
DB00818,P20813,1
DB00374,Q8TET4,0
DB04395,P11309,1
DB06857,P00749,1
DB08341,P17302,0
DB00227,P11712,1
DB00433,P10635,1
DB08416,O14561,0
DB01232,P11712,1
DB08231,Q08209,1
DB01346,P42262,1
DB01944,Q92731,0
DB06603,O95139,0
DB03824,Q9H3S4,0
DB02118,P50135,0
DB03159,P07477,1
DB01349,P50052,1
DB00402,P31644,1
DB08751,Q9BZW2,0
DB03020,P00326,1
DB00934,P28335,1
DB01238,P08172,1
DB01045,P47712,0
DB00255,Q8IVL5,0
DB07664,Q9Y5R8,0
DB04715,P11309,1
DB00757,P46098,1
DB02512,P05062,1
DB01694,O95470,0
DB01408,Q14376,0
DB06287,O43525,0
DB01958,Q86XF0,1
DB03317,P16066,0
DB03796,P00709,1
DB04882,Q02218,0
DB02222,P22749,0
DB02297,Q9Y271,0
DB01029,P23219,1
DB01213,P05181,1
DB08896,P11712,1
DB02656,P24347,0
DB00334,P28222,1
DB04838,P23141,1
DB03559,P02708,0
DB04953,P22310,1
DB00173,P24666,1
