head,tail,label
DB07754,O75676,0
DB00273,P06746,0
DB01424,P33261,1
DB08818,Q6UX15,1
DB06870,P63208,0
DB08289,P63208,0
DB00771,P11229,1
DB04908,P08684,1
DB00213,Q99259,0
DB07126,P20248,1
DB07744,Q16651,0
DB04933,P32320,0
DB00591,P04150,1
DB01283,P33261,1
DB02597,P08473,1
DB03479,P11217,1
DB01275,P08684,1
DB02482,P31949,1
DB00381,P10632,1
DB00571,P04798,1
DB02079,P21549,1
DB00157,P14060,1
DB05025,Q99062,0
DB03726,O00222,0
DB03194,P22303,0
DB00131,P16220,1
DB01132,P33261,1
DB00608,Q9NR96,1
DB01250,P01579,1
DB01780,P26358,0
DB07133,P11217,0
DB01165,O95237,0
DB07421,P12081,0
DB00357,P41143,0
DB06262,P13674,0
DB00350,P01189,0
DB07875,Q16654,0
DB00115,P49862,0
DB08794,P15104,1
DB01917,P11926,1
DB08780,P22301,0
DB02308,P16233,0
DB01167,P05181,1
DB01100,P35462,1
DB00514,P63000,1
DB08162,Q9UBN7,0
DB03867,Q96EB6,0
DB03316,Q9Y275,1
DB08645,P10644,0
DB01019,Q9Y478,0
DB06766,P35367,1
DB01202,P22694,0
DB07995,Q8TF76,1
DB00143,P30711,1
DB02095,Q13085,0
DB04491,P27487,1
DB03982,P00325,0
DB00697,Q9Y2Q3,0
DB02320,P11217,1
DB01156,P23975,1
DB00127,P11926,1
DB06813,P50416,0
DB02761,P07339,0
DB08044,O00206,0
DB02103,P14625,1
DB00584,P39900,0
DB04377,P04040,0
DB08301,P00918,1
DB00187,P05141,0
DB08818,Q14520,1
DB04864,Q9UNX9,0
DB06712,P11509,1
DB08395,Q16539,1
DB02360,P08311,1
DB07394,P04054,0
DB00384,P37088,1
DB00830,P23975,1
DB01278,O60895,1
DB02338,P30519,0
DB01727,Q99798,1
DB00157,O75306,1
DB05246,P33261,1
DB00350,Q9UDW1,0
DB02220,P55196,0
DB01119,Q14654,1
DB00883,P05181,1
DB01242,P61024,0
DB03882,P17174,0
DB04126,P09668,1
DB01025,P08700,1
DB06876,P24311,0
DB00963,Q9P289,0
DB03591,P12931,1
DB07357,Q9NZD2,0
DB00583,P47989,1
DB04400,P35228,1
DB04738,P08048,0
DB01236,P28472,1
DB03541,Q96GD0,0
DB01742,Q96GD3,0
DB00802,P35372,1
DB00537,P05177,1
DB00459,P19793,1
DB00641,P24462,1
DB02381,Q6NVY1,0
DB03451,P11473,1
DB02638,P47901,1
DB03663,P24941,1
DB09202,Q03403,0
DB07843,P00742,1
DB01043,Q8TCU5,1
DB00813,P24462,1
DB04837,P02778,0
DB03425,Q13002,1
DB02226,Q9Y2Z4,0
DB01099,O00748,0
DB01009,P25024,1
DB03084,P55196,0
DB07281,P21964,0
DB00897,Q9UN88,1
DB08162,Q13464,1
DB00613,P04798,1
DB01192,P35498,0
DB00313,P11509,1
DB00661,O00555,1
DB02659,P00414,1
DB00551,P39900,1
DB02671,O15270,0
DB00498,P15291,0
DB05838,P34913,0
DB04163,Q14831,0
DB07148,Q03393,0
DB00166,P18509,0
DB01990,O95644,0
DB08240,P08709,0
DB01171,P33261,1
DB04513,Q9UQQ2,0
DB07150,P15309,0
DB02772,P68133,1
DB08157,P00918,1
DB04473,Q96GA7,0
DB03100,P25092,0
DB06702,P08684,1
DB04920,Q01668,1
DB03003,Q03013,1
DB04445,O15530,0
DB07684,P00750,1
DB04577,Q9Y296,0
DB00171,Q13564,1
DB08818,Q5JVS0,1
DB07579,Q13362,0
DB02164,Q01581,0
DB07982,P31645,0
DB07720,P16144,0
DB02165,P09488,1
DB06713,P30519,0
DB03525,P05106,0
DB00381,P00915,1
DB06766,O75900,0
DB02779,P07948,0
DB00294,P03372,1
DB00898,P48549,1
DB00496,P08684,1
DB00721,Q9UGI6,1
DB06605,P33261,1
DB02659,P22830,1
DB06151,Q03154,1
DB01349,P08684,1
DB08699,Q13555,1
DB00393,O60840,1
DB01015,Q9HA77,0
DB04972,Q6NUS8,0
DB00548,P09917,0
DB00383,P10415,0
DB01144,P00918,1
DB07537,P35968,1
DB02350,P08254,1
DB02637,P17213,0
DB07259,O14842,0
DB00171,Q9NUB1,1
DB07636,Q9H4B7,0
DB07231,P12821,0
DB02445,P35368,0
DB00232,P00915,1
DB01355,P08684,1
DB00979,P11229,1
DB04674,Q02252,0
DB01068,P11245,1
DB07710,O95069,0
DB01191,P05177,1
DB03496,P00533,1
DB00715,P10632,1
DB02611,Q99798,0
DB00425,P47869,1
DB01198,P34903,1
DB08868,P01375,0
DB00906,P41143,0
DB01127,P05181,1
DB01483,P47869,1
DB00119,P14618,1
DB06701,Q01959,1
DB07148,P08574,0
DB00659,P47869,1
DB06938,P30520,0
DB06930,Q96I15,0
DB01623,P14416,1
DB00379,P08100,0
DB02670,Q9Y3R4,0
DB02465,O00519,1
DB00834,P20815,1
DB02715,O95573,0
DB00839,P48048,1
DB00543,P35368,1
DB00347,O43497,1
DB00565,Q9BVM4,0
DB02689,P05089,1
DB01180,P12821,1
DB00234,P11226,0
DB00162,Q9NYR8,1
DB08535,P26639,0
DB02077,P17612,0
DB04882,P51788,0
DB02984,Q16539,1
DB05246,O43497,1
DB02751,Q9Y646,0
DB07772,Q92887,0
DB00292,P28472,1
DB00472,P68133,0
DB02090,P30085,0
DB08699,P42684,0
DB08553,P78362,0
DB01068,P47870,1
DB08801,Q07075,0
DB07364,Q15078,1
DB00678,P08684,1
DB07986,P08254,1
DB02431,Q9BZX2,1
DB00986,P11229,1
DB06791,P50281,0
DB00678,P05177,1
DB02637,O75390,1
DB05197,P12314,0
DB08476,O75911,0
DB00313,P54855,1
DB06997,P29972,0
DB02095,P49773,0
DB01075,P05129,0
DB00783,P03372,1
DB04614,P15559,0
DB01589,O14764,1
DB06274,Q9NTG7,0
DB00897,P48169,1
DB01213,Q96GR2,0
DB01041,P30419,0
DB07116,O14957,0
DB08439,Q16651,0
DB06896,P30419,0
DB01589,P78334,1
DB02090,Q14145,0
DB08910,P08684,1
DB03783,P05181,1
DB02938,P04054,1
DB04551,P30613,1
DB08453,Q08289,0
DB00421,Q13936,1
DB01207,Q9Y289,0
DB01014,P34096,0
DB00243,P08684,1
DB01006,P17174,0
DB04141,Q99643,1
DB07798,P13584,0
DB08330,P31930,1
DB02210,P04150,1
DB02152,P09917,0
DB00382,Q9Y296,0
DB00367,P06401,1
DB02325,Q13231,1
DB00418,P48169,1
DB04774,Q9UI09,0
DB09102,O14842,0
DB06997,P61024,0
DB07593,Q07973,0
DB01166,P08684,1
DB03721,P16581,1
DB05458,P16389,0
DB07447,P43026,0
DB08659,Q9UBK8,0
DB00700,P08684,1
DB00246,P08684,1
DB00603,P08684,1
DB00332,Q9Y6K0,0
DB00421,O60840,1
DB00171,P55263,1
DB00582,P62330,0
DB08070,O96017,0
DB08439,P08684,1
DB01564,P10275,1
DB08882,P27487,1
DB08493,P27707,0
DB07212,P03951,1
DB03891,O75311,0
DB00184,P08684,1
DB08808,P35914,0
DB00633,O95363,0
DB05134,P08620,0
DB04119,P22314,1
DB00290,P42330,0
DB04665,P11509,1
DB03133,P11217,1
DB06728,P05181,1
DB00802,Q9NYQ3,0
DB00131,P49773,1
DB05266,P27815,1
DB07618,P02671,0
DB00401,P54289,1
DB02991,Q16706,0
DB07538,P20248,1
DB02696,P15291,1
DB00855,P40394,0
DB00131,Q08828,1
DB08811,Q04844,0
DB03988,P01584,0
DB01149,P35368,1
DB00242,P23921,1
DB00372,Q96RQ9,0
DB07453,P05177,1
DB08864,P09874,0
DB06896,Q9H169,0
DB01037,P35218,0
DB06077,P28223,1
DB01247,Q9Y5R2,0
DB00369,O75900,0
DB08320,P03372,1
DB08068,Q16539,1
DB00951,P10632,1
DB06777,P16662,1
DB04273,P11086,1
DB01772,P12268,0
DB07251,P12104,0
DB00762,P24462,1
DB03390,P18846,0
DB01115,P04798,1
DB04882,P11387,1
DB02097,P07204,0
DB02426,P19367,0
DB04884,P09958,0
DB06937,P01584,0
DB07246,O60218,0
DB01567,P47869,1
DB00809,P11229,1
DB01081,P35372,1
DB02398,P04156,0
DB04522,P01579,0
DB07080,P17538,0
DB04316,P56524,0
DB08329,P00918,1
DB08489,P09237,1
DB07312,P49588,0
DB01818,P01138,0
DB00696,P23975,1
DB07527,P11274,0
DB03367,P23258,0
DB00390,O94760,0
DB03173,P31749,0
DB08113,P17612,1
DB00745,P08684,1
DB00700,P35626,0
DB05171,P06858,0
DB07242,P07333,0
DB00562,P00915,1
DB03900,Q16654,0
DB01337,Q15738,0
DB07845,P11177,0
DB07746,Q8N543,0
DB01708,Q99720,1
DB07092,P09668,0
DB06209,O00748,1
DB02081,P00746,0
DB08301,P00156,0
DB00439,P10632,1
DB07071,P03951,1
DB02594,P05023,0
DB07657,P04054,1
DB06937,P35754,0
DB00434,P28223,1
DB06843,P63092,1
DB00366,P14868,0
DB00181,Q9UBS5,1
DB01119,Q12791,1
DB01005,P23921,1
DB08806,P25021,1
DB01888,O95045,0
DB00736,Q16558,0
DB00424,P11229,1
DB01958,P09429,0
DB02873,Q8IUZ5,0
DB01319,P08684,1
DB08142,Q9Y6B6,0
DB02325,P01375,1
DB00540,P08912,1
DB00993,Q9H2M3,0
DB02081,Q16798,0
DB00128,P27708,1
DB08897,P08912,1
DB04442,P05187,0
DB02646,Q9NSD9,0
DB08437,P62829,1
DB00213,P20648,1
DB04578,P18031,0
DB04933,P23526,0
DB03468,P49069,0
DB03959,Q07699,0
DB02563,P30084,1
DB04767,P08709,1
DB00839,P09466,0
DB00200,P20061,1
DB02942,P36021,0
DB01340,P12821,1
DB06868,P04839,0
DB03104,P12931,1
DB01809,P07949,1
DB00539,P08684,1
DB06741,P22309,1
DB01731,P05062,0
DB02081,P54219,0
DB01202,Q00975,1
DB00182,P35368,1
DB06920,P00742,1
DB08413,Q9HA77,0
DB08780,Q15759,0
DB00549,P33261,1
DB00849,P48169,1
DB01174,Q8TCU5,1
DB01347,P04271,0
DB00370,Q9H306,0
DB03496,P11217,1
DB00709,P27707,1
DB04351,Q9BYF1,0
DB00801,P34903,1
DB01239,Q14894,0
DB08248,P24941,1
DB01694,P26196,1
DB02831,Q7Z4W1,1
DB01738,P35557,0
DB01176,P40238,0
DB01756,P07919,0
DB04960,O43676,0
DB06702,P04150,0
DB00206,Q05940,1
DB06883,P62714,0
DB06964,P13674,0
DB01239,P11229,1
DB06282,P08684,1
DB01812,O00204,1
DB07840,Q03403,0
DB00420,P14416,1
DB00880,P00915,1
DB01771,P01009,0
DB01157,P54219,0
DB00157,P11586,1
DB00622,Q08289,1
DB00390,P14649,0
DB01303,P27815,1
DB01156,P05177,1
DB08936,P48147,0
DB02628,P35462,0
DB01053,Q8TCC7,1
DB05197,P16152,1
DB00268,P05177,1
DB00393,P08235,1
DB00912,P37231,1
DB07827,P0DMS8,0
DB00589,P35462,1
DB07895,Q9BV57,0
DB04681,Q8IU85,0
DB08801,P35367,1
DB01970,Q13370,1
DB05408,P00505,0
DB01812,P50225,1
DB03484,P08758,1
DB03722,Q8NFA2,0
DB00408,P21917,1
DB02341,P50225,0
DB08070,P61925,1
DB00393,Q9BZX2,0
DB04760,P48544,0
DB04008,Q9Y678,0
DB00214,P48058,0
DB01388,O43497,1
DB00951,P11245,1
DB01129,P35367,0
DB00543,P35367,1
DB06148,P41145,1
DB03677,Q9Y6M4,0
DB08802,P14679,0
DB00822,O60895,0
DB06813,Q9HBH5,0
DB08046,P11684,0
DB00399,P29274,0
DB09080,P10632,1
DB07934,Q8N543,0
DB00844,Q6YP21,0
DB01122,P22303,1
DB01388,O00305,1
DB01388,Q02641,1
DB03379,P28221,0
DB00318,P41143,1
DB02873,Q16539,1
DB00711,P36021,0
DB07329,P40238,0
DB01320,Q15080,0
DB04416,P51570,0
DB06948,P24941,1
DB01045,P11509,1
DB00624,P11511,1
DB00231,O95749,0
DB00227,P22309,1
DB01203,O95182,0
DB04480,P36897,1
DB00157,P00338,1
DB00232,P00918,1
DB07493,P41180,0
DB00157,P31937,1
DB04912,P09601,1
DB07383,P03905,0
DB06997,P05177,0
DB07459,Q8TF76,0
DB00796,P10632,1
DB03147,P26440,1
DB01777,Q16613,1
DB00370,P41145,1
DB00543,P08173,1
DB04714,Q9Y2D1,0
DB08335,Q96RQ9,0
DB07316,P52788,0
DB00231,P47870,1
DB00902,P11172,0
DB00160,Q5JTZ9,1
DB03401,P35241,1
DB01588,P28472,1
DB01708,O60391,1
DB00452,P61073,1
DB02602,P35372,0
DB04743,P61927,0
DB04233,P04118,1
DB06710,P11511,1
DB07689,Q9BVA1,0
DB08569,Q9BXA5,0
DB01105,Q9NR97,0
DB01352,P31644,1
DB08232,O00469,0
DB00221,P14679,0
DB07529,Q01668,0
DB01184,P24462,1
DB07506,P02794,0
DB00877,Q13630,0
DB01229,Q16678,1
DB00968,P21964,1
DB06693,Q9H3N8,0
DB07996,P61925,1
DB05018,P17544,0
DB03459,Q05513,0
DB06980,P48163,0
DB07010,P28482,1
DB07172,P37231,1
DB07843,P40238,0
DB03955,P19961,0
DB01567,A8MPY1,1
DB01062,P10632,1
DB07336,O43193,0
DB08708,O43704,0
DB00540,P35368,1
DB01256,P08048,0
DB01960,Q05397,0
DB03583,O00264,0
DB07609,P11509,1
DB00877,P08684,1
DB00864,P08684,1
DB01708,Q8TCU5,1
DB00834,Q9Y296,0
DB06414,P33261,1
DB05824,P01024,0
DB01219,P49888,0
DB08195,P25774,1
DB06879,P20815,0
DB04518,P98066,0
DB00857,P10632,1
DB01156,Q13427,0
DB00340,P08912,1
DB00313,Q9NY46,1
DB02482,Q8NER1,0
DB00736,P33261,1
DB01336,P08172,1
DB02581,P60568,1
DB00993,P78417,0
DB00622,P08684,1
DB00191,P05177,1
DB03953,P35228,1
DB01259,Q9UBQ6,0
DB02054,P08842,0
DB00166,P16435,1
DB00270,Q13698,1
DB03480,O14832,0
DB00514,P23975,1
DB04426,P11226,1
DB08954,P10606,0
DB01888,P24941,1
DB02097,Q9BZX2,1
DB00316,P11245,1
DB01199,P22303,1
DB07772,P00746,0
DB03531,P03372,0
DB00273,P28472,1
DB00327,P11511,0
DB04948,P01574,0
DB03703,P00325,1
DB03225,P14920,1
DB08661,P30793,0
DB08332,Q9H3N8,0
DB08818,Q9BZV3,1
DB02155,P24347,0
DB03731,P05089,1
DB03106,O14735,1
DB00157,P30837,1
DB01196,P11137,1
DB03279,P11473,0
DB04725,P35080,0
DB00808,P23434,0
DB08911,P02794,0
DB00830,Q01959,1
DB04872,P34903,0
DB08864,O75469,1
DB00123,P12236,0
DB00150,Q8IWU9,1
DB00752,P05177,1
DB01889,P09172,0
DB00877,P24462,1
DB00390,P05023,1
DB01267,P28223,1
DB00391,P06276,1
DB03153,P00492,1
DB03195,Q96DP5,0
DB01026,P11509,1
DB00157,P15121,1
DB04469,P62508,0
DB08028,O15374,0
DB00175,P20815,1
DB00504,O60840,0
DB01435,O00748,0
DB04337,P02144,1
DB02358,P11586,1
DB08744,P05186,0
DB00371,Q9UQQ2,0
DB08136,P24941,1
DB07232,P09874,1
DB03598,Q9HBH1,0
DB04400,P30085,0
DB04662,Q02127,0
DB00834,P35968,0
DB02900,P11717,1
DB04099,Q96T66,1
DB04445,Q06520,1
DB00898,P05181,1
DB01200,P41595,1
DB00347,P05181,1
DB09053,P20815,1
DB07036,Q6PEY2,0
DB03447,P13584,0
DB00287,P21695,0
DB06716,P05186,1
DB02077,O75380,0
DB03328,P47989,1
DB08550,Q9HB21,0
DB08486,P69905,1
DB02550,P16860,0
DB02195,Q16539,1
DB00481,P63092,0
DB04311,Q86SZ2,0
DB03703,P22001,0
DB06879,P35228,1
DB02447,O94903,0
DB00312,P47870,1
DB01437,P47870,1
DB00360,Q9BVG9,0
DB04645,P08172,0
DB08746,Q9UGJ0,0
DB01893,P12931,1
DB00799,P10276,1
DB00128,O75746,1
DB00143,Q9H4Y5,1
DB00292,P34903,1
DB04141,P00156,1
DB01992,O75390,1
DB01115,Q01668,1
DB03643,P35247,0
DB02398,P10398,0
DB00174,Q07837,0
DB07765,P0CG22,1
DB04234,Q4U2R8,0
DB02999,Q86US8,0
DB00350,P30085,0
DB01608,P35368,1
DB07847,P00742,1
DB01076,P10632,1
DB00250,P33261,1
DB00160,Q9Y697,1
DB00160,P43007,1
DB02197,P24941,1
DB03536,O14792,0
DB00849,P31644,1
DB00546,P21695,0
DB03604,P10828,1
DB00830,O95363,0
DB01025,O95644,0
DB07715,P04731,0
DB01030,P08684,1
DB04920,P05177,1
DB00162,Q96NR8,1
DB07441,Q9H2P9,0
DB00587,Q9Y271,1
DB06403,P61927,0
DB08911,P36507,1
DB00383,P08172,1
DB03024,Q05513,0
DB02733,P78362,1
DB00665,O75746,0
DB04513,P47895,0
DB00372,P12429,0
DB02299,P05023,0
DB00924,P28223,1
DB00227,P20815,1
DB00641,P10632,1
DB07022,Q8IVH4,0
DB02395,P16581,0
DB07384,P25705,1
DB07821,Q15102,1
DB00625,P05177,1
DB07954,P47869,0
DB09048,P14778,0
DB00358,P22303,1
DB04816,P15502,0
DB08918,P31645,1
DB08229,P42574,1
DB03385,P02144,1
DB00999,Q9P0J0,0
DB03461,O60218,1
DB00214,P10632,1
DB01174,Q14957,1
DB00869,P00915,1
DB07712,P03372,1
DB02360,P17174,0
DB07065,P24941,1
DB07662,P12931,1
DB00968,Q92820,0
DB00313,Q9UKV0,1
DB08361,P43405,1
DB03509,O94903,0
DB06751,P27815,1
DB01922,Q9BXA5,0
DB01045,Q9NPD5,1
DB03731,Q96EM0,0
DB02379,P02144,1
DB00157,P03901,1
DB00246,P05177,1
DB08676,P49354,1
DB00313,Q02218,1
DB04301,O60656,0
DB00543,Q01959,1
DB03114,O60294,0
DB00179,P09917,1
DB08437,P62917,1
DB03147,P47989,1
DB00186,P48169,1
DB01016,P48544,1
DB07954,P09012,0
DB01393,P08684,1
DB07519,P33260,0
DB01103,Q15111,1
DB03280,P35610,0
DB06274,P41145,1
DB03103,P12268,0
DB03133,P15309,0
DB03721,P16109,1
DB06933,P40238,0
DB08399,P28482,0
DB06926,P37231,1
DB08461,P10275,1
DB00421,Q01668,1
DB05260,P21281,1
DB01418,P33261,1
DB08157,P01375,0
DB01983,Q9UJS0,0
DB04113,O00519,0
DB00844,P78362,0
DB01016,Q14654,1
DB00484,P10109,0
DB00543,P34903,1
DB01897,P04798,0
DB03019,P24941,1
DB08021,P59998,0
DB02659,P10176,1
DB00724,P05177,1
DB06684,P48169,0
DB01198,P10632,1
DB07940,P41594,0
DB05812,P62829,0
DB02292,P00918,1
DB03183,Q08499,1
DB08399,P01584,0
DB07288,Q8IYQ7,0
DB02611,P17612,1
DB00358,P29274,1
DB07149,P49841,1
DB00769,Q8WWQ8,0
DB00802,P08684,1
DB07054,P51170,0
DB00956,P08684,1
DB01694,P10176,0
DB00162,O95237,1
DB08054,Q12797,0
DB02379,O60264,1
DB01043,P11509,1
DB04835,P21802,0
DB07149,P17612,0
DB05255,Q9HB55,0
DB00128,P22234,1
DB04575,P21281,0
DB01026,P19793,0
DB03666,P20815,0
DB01571,P61927,0
DB07546,P19784,1
DB03136,P30872,0
DB07573,Q9Y4U1,0
DB00771,O75936,0
DB02098,Q99259,0
DB02468,P20815,0
DB08256,P34913,1
DB08692,Q9UL51,0
DB03191,Q00266,1
DB00384,P04141,0
DB08529,Q8IU85,0
DB08690,P31930,1
DB06948,P20248,1
DB08883,P42261,1
DB00224,O75976,0
DB08429,Q9P0Z9,0
DB00247,P41595,1
DB00228,P27816,0
DB01373,P41252,0
DB03701,O94808,0
DB06413,Q07699,0
DB07425,O00519,0
DB05395,P61925,0
DB02089,Q99720,0
DB00661,O43497,1
DB07626,P01848,0
DB04910,P68371,1
DB06684,P33260,1
DB02479,Q16613,0
DB02027,Q9H306,0
DB09078,P08684,1
DB04868,Q13907,0
DB01439,P35372,1
DB00969,O60931,0
DB04426,O00305,0
DB08412,P21926,0
DB06963,P49327,0
DB07719,P18031,1
DB03633,P17900,1
DB04751,P28070,0
DB01734,P18031,1
DB00564,P10632,1
DB00748,P33261,1
DB07506,Q15102,0
DB04896,P23975,1
DB09078,P35916,1
DB01067,P37231,1
DB02021,P11511,0
DB03593,P09960,0
DB07981,P38435,0
DB08377,O95749,0
DB00234,Q92830,0
DB06919,P35498,0
DB08687,Q16206,0
DB00279,P10828,1
DB00391,P14416,1
DB00213,P05177,1
DB01068,P07949,0
DB08464,Q9NZL9,0
DB03288,P23434,0
DB05442,P01584,1
DB03181,P10828,1
DB01400,P06276,1
DB02279,P31327,0
DB03106,Q14524,0
DB04828,Q9UQM7,0
DB07077,P03951,1
DB06991,Q96S86,0
DB00313,P15509,0
DB00615,P14625,1
DB01384,P08684,1
DB01410,O60760,0
DB03666,P35913,0
DB05475,O75911,0
DB07724,Q9NUV7,0
DB01169,P24385,1
DB07072,Q16206,0
DB08330,P32239,0
DB02010,O15530,1
DB01231,P08172,1
DB00313,P35498,1
DB00452,P67775,0
DB04574,P03372,1
DB00130,O15067,1
DB01175,Q01959,1
DB00988,P23975,1
DB04327,Q9UNN8,1
DB01601,Q9UNN8,0
DB00371,P29323,0
DB02379,P47929,1
DB01337,P48048,0
DB00257,P33261,1
DB06933,P00742,0
DB03127,P12104,0
DB01352,Q13002,1
DB08210,P35557,1
DB01830,P06239,1
DB01007,P11217,0
DB00898,Q92806,1
DB02733,P24941,1
DB01412,P05177,1
DB07772,Q03721,0
DB00898,Q15822,1
DB04844,P14416,1
DB06853,Q99661,0
DB04655,P34903,0
DB00600,P22830,0
DB04522,P12314,0
DB00244,P09917,1
DB02210,Q16206,0
DB07158,P42261,0
DB01234,P04150,1
DB06288,Q9UDX4,0
DB07996,O94766,0
DB03092,P49356,0
DB06785,Q12797,0
DB08659,Q9Y2D0,0
DB05399,P19320,1
DB07685,Q4U2R8,0
DB02622,P18031,1
DB06770,P10632,1
DB00383,P57059,0
DB04141,P21589,0
DB01445,P45381,0
DB06702,Q96MA6,0
DB08901,P00519,1
DB04665,P05091,0
DB07903,P13866,0
DB04473,P09238,0
DB00378,Q9ULC6,0
DB04068,P10828,0
DB08691,P04062,0
DB03005,Q96P88,0
DB03672,P05451,0
DB00696,P28221,1
DB06948,Q07864,0
DB04147,O95069,0
DB03541,P0CG22,1
DB04606,Q92806,0
DB01229,P10636,1
DB04197,P05089,1
DB00312,Q13002,1
DB01017,P99999,1
DB03832,P51589,0
DB00709,O00206,0
DB00246,P28566,1
DB01392,Q15842,1
DB04469,Q08499,1
DB00195,P05177,1
DB04377,Q13285,0
DB01098,P20815,1
DB07736,Q9Y2Q3,0
DB03383,Q86Y39,0
DB07839,P25774,1
DB07376,P08709,1
DB06684,P16109,0
DB00237,Q13002,1
DB04549,P00325,0
DB07384,P04271,0
DB04005,P05089,0
DB04890,P35367,1
DB00168,Q7Z4W1,0
DB00783,P22309,1
DB00899,P41143,1
DB02342,Q16678,1
DB00316,P08684,1
DB07950,P33316,0
DB01224,P50406,1
DB08219,P24941,1
DB07077,P61769,0
DB02559,P00374,1
DB02259,P18031,1
DB00224,Q96L21,0
DB04842,P28223,1
DB04271,Q08499,1
DB06712,P33261,1
DB04690,P16109,0
DB02952,P22001,0
DB00788,P10632,1
DB07651,P18031,1
DB06891,P00918,1
DB01016,Q09428,1
DB07754,Q04609,1
DB06770,P05091,1
DB03405,P25021,0
DB02893,P12429,0
DB06909,Q07343,1
DB00104,Q9UHC3,0
DB02767,Q96GD0,0
DB04781,P13716,1
DB00237,O14764,1
DB07479,P23467,0
DB01274,P33261,1
DB00546,P28476,1
DB00246,P11229,1
DB07535,P01116,0
DB06984,P49619,0
DB08173,Q9P0Z9,0
DB07855,P10275,0
DB00543,P41595,1
DB01429,O60779,0
DB00437,Q9NYA1,0
DB04690,Q9H239,0
DB00421,Q02641,1
DB03740,Q9Y2Z4,0
DB03591,P05546,0
DB01324,P55017,1
DB00583,P11274,0
DB01412,P29274,1
DB08148,P43003,0
DB02504,P00746,0
DB02098,Q9H1R3,0
DB04683,Q16222,0
DB08271,Q9UKV0,0
DB00786,Q9H239,1
DB01094,P05177,1
DB00468,P20815,1
DB01678,P12931,1
DB04689,P37231,1
DB07330,P25963,0
DB00679,O94788,0
DB02526,P08574,0
DB00571,O60760,0
DB00986,Q8N0U8,0
DB04250,P06276,1
DB04957,P08684,1
DB01520,O60931,0
DB08321,Q16706,1
DB07616,P22694,0
DB01812,P10153,1
DB06713,P16435,0
DB00119,O15374,1
DB04113,P05089,0
DB00382,P03897,0
DB01588,O14764,1
DB03147,O95831,1
DB03003,O75976,0
DB01182,P10632,1
DB00393,Q08289,1
DB04875,Q05513,0
DB00170,P38435,1
DB04463,P16152,1
DB03480,Q02127,1
DB00157,P21695,1
DB05708,P09237,0
DB00157,P03886,1
DB03147,Q8WTS6,0
DB00409,P26196,0
DB03182,O75390,1
DB00421,P31213,1
DB02526,Q9BW91,0
DB00540,P62508,0
DB01219,P16662,0
DB00822,Q15080,0
DB01130,P08172,0
DB01708,P08684,1
DB03959,P08758,1
DB00273,P42126,0
DB02538,P24941,1
DB03731,P24347,0
DB04690,P11387,1
DB00035,O75899,0
DB07609,P26440,0
DB01191,P11509,1
DB02081,P22557,0
DB04549,P00918,1
DB08430,Q6UWM7,1
DB00775,P41439,0
DB04975,P08684,1
DB01068,P28472,1
DB00381,Q6TME4,1
DB06937,P54855,0
DB09054,P10632,1
DB00279,P10827,1
DB00758,P05177,1
DB03747,P16066,0
DB06843,Q9UNX9,0
DB00598,P01574,0
DB03428,P24941,1
DB00186,P30536,1
DB00201,Q14432,1
DB02170,P09104,0
DB01396,P05023,1
DB08672,Q92930,0
DB01153,P35968,0
DB05708,Q15759,0
DB00188,P34913,0
DB01125,P38435,1
DB07855,P35498,0
DB01057,P06276,1
DB00230,O00555,1
DB06403,P33261,1
DB01119,P15104,1
DB08521,Q16539,1
DB07984,P55072,0
DB00372,P48058,0
DB00657,Q15822,1
DB08911,P10632,1
DB00651,P55017,0
DB00316,P54855,1
DB01214,Q9NY59,0
DB06883,P12931,1
DB09078,P11362,1
DB08123,P35914,0
DB07636,P00156,1
DB00586,P10632,1
DB00425,P20815,1
DB08358,Q16644,1
DB07858,P43080,0
DB02596,Q13362,0
DB03845,P09668,0
DB07728,Q16644,1
DB05234,Q02221,0
DB01045,P24462,1
DB04432,Q96AE4,0
DB07970,Q15375,1
DB02486,Q16762,0
DB03697,P16118,0
DB04771,P32745,0
DB07602,P28070,0
DB00171,P31749,1
DB00412,P11509,1
DB00992,P12314,1
DB00749,Q02338,0
DB00608,P20815,1
DB06419,P15086,0
DB06713,Q9H4M7,0
DB01466,P31930,0
DB05713,P00742,1
DB07798,P23434,0
DB06963,P53350,1
DB01127,Q8NER1,0
DB04566,Q9Y6I3,0
DB00418,O60391,1
DB07144,P00374,1
DB03587,Q9ULC6,0
DB04957,P04798,1
DB02580,P35080,1
DB00945,P11021,1
DB01234,P33261,1
DB01127,O95190,0
DB02833,P04632,0
DB08400,O00519,1
DB03176,P04637,0
DB00716,Q9Y271,1
DB07227,P49354,1
DB07221,O95749,1
DB06148,P28223,1
DB01807,P28221,0
DB06842,Q08499,1
DB00170,P15559,1
DB04141,Q9UDW1,1
DB00257,P11509,1
DB07838,O60551,1
DB00408,P08172,1
DB04612,P00533,0
DB00471,Q15102,0
DB00544,P11509,1
DB04058,Q99720,0
DB03395,P00533,0
DB00992,O95069,0
DB01045,P28482,0
DB03809,P24941,0
DB07995,P17612,1
DB05197,P23368,0
DB03396,P14735,0
DB07228,P17931,0
DB05824,Q96AE4,0
DB02195,P49368,0
DB01863,Q06187,1
DB01488,P11387,0
DB06419,P20815,1
DB06832,P35372,0
DB02243,O43676,0
DB07949,P07947,0
DB07597,P11086,1
DB08384,P10275,0
