head,tail,label
DB01612,P21918,0
DB01238,P08913,1
DB00819,Q9ULX7,1
DB06973,P07864,0
DB07415,P56817,1
DB00856,P06276,1
DB00856,P47989,1
DB03476,P05771,0
DB00397,P08913,1
DB00780,Q8TD30,1
DB04758,P35243,0
DB04967,P27695,1
DB00844,P02818,0
DB03988,P31644,0
DB00726,P21728,1
DB06288,P14416,1
DB00367,P03372,1
DB00363,P33261,1
DB01346,Q9Y697,0
DB03767,O43677,0
DB08178,P24941,1
DB08387,P09466,0
DB00182,Q16568,1
DB01186,P17931,0
DB01236,Q9UN88,1
DB06981,P08217,0
DB01665,P07477,1
DB00413,P21918,1
DB07406,P49137,1
DB08271,P08254,1
DB00348,Q00975,0
DB00116,O95954,1
DB06930,P56817,1
DB02395,P14618,0
DB00583,Q9UKG9,1
DB01240,P43119,1
DB02659,P10606,1
DB04223,Q9BZX2,0
DB01135,Q9H306,0
DB07893,P00492,0
DB08480,P27338,1
DB03448,P49419,0
DB00184,P33261,1
DB08302,P16220,0
DB00264,P02778,0
DB08915,O76074,0
DB00845,Q6NVY1,0
DB03439,P04746,1
DB05297,Q9NY72,0
DB00675,P05177,1
DB00471,P23219,1
DB03359,P02763,0
DB01242,P33261,1
DB03706,Q03013,1
DB01023,P54289,1
DB00661,P10632,1
DB00589,P21917,1
DB00250,P05164,1
DB07190,P07101,0
DB04852,P07101,0
DB00622,P20309,1
DB04195,P22830,0
DB00673,P33261,1
DB04371,P16070,0
DB03086,O00204,0
DB00763,Q14003,0
DB00876,Q9UJ70,0
DB04000,P01106,0
DB01032,Q96RD7,1
DB04246,Q9H169,0
DB02131,P11230,0
DB02820,Q96FI4,0
DB04214,P29466,0
DB00898,P78334,1
DB07940,P06276,1
DB00458,P05181,1
DB01211,P05177,1
DB05271,P21728,1
DB00184,P43681,1
DB08595,P43005,0
DB03945,Q9NXE4,0
DB01227,P24462,1
DB03401,Q9Y6I3,1
DB02983,Q9BY32,0
DB08755,P32745,0
DB01403,P08912,1
DB00682,P82251,0
DB01083,P07098,1
DB04890,O43676,0
DB02852,P30291,0
DB04197,Q12879,0
DB07730,Q9Y619,0
DB02001,Q86VB7,0
DB08495,P55263,0
DB00457,P35368,1
DB00643,P17213,0
DB02215,Q9UKQ2,1
DB07628,P45877,0
DB02485,Q04828,0
DB06875,Q9UHY7,0
DB01340,P49327,0
DB02562,P13498,0
DB02512,P04075,1
DB06691,P35367,1
DB00557,O14832,0
DB02659,P08700,0
DB08194,P07900,1
DB01990,P35398,1
DB01160,P43119,1
DB03150,O15530,0
DB08794,Q16445,0
DB08911,O95477,0
DB01951,Q14181,0
DB00184,P51970,0
DB01244,P11274,0
DB01597,P41235,0
DB00171,P42684,1
DB08063,P07098,0
DB00898,P14867,1
DB00440,P10632,1
DB08378,P20132,0
DB08448,P78352,0
DB00573,P14324,0
DB02952,P01303,1
DB01167,P24462,1
DB00381,Q13936,1
DB03088,Q9UKQ2,1
DB06831,Q9UI32,0
DB00134,P42898,1
DB01016,P33261,1
DB04350,Q13231,1
DB01551,P08684,1
DB00385,P32322,0
DB03879,P53779,0
DB04119,Q9UQM7,1
DB02014,P80075,0
DB03088,Q701N4,1
DB00509,P16118,0
DB00157,P05093,1
DB00518,P78368,0
DB00755,P24462,1
DB00238,P46098,0
DB06700,P08684,1
DB00300,P15531,1
DB08738,P07333,0
DB08345,Q04828,0
DB04575,P03372,1
DB04863,P05106,1
DB00604,P24462,1
DB07713,P43405,0
DB00813,P08684,1
DB06772,P10632,1
DB00643,Q71U36,1
DB08095,P04839,0
DB00688,Q9HAW9,1
DB07079,P25092,0
DB01242,P09211,1
DB02689,Q969I3,0
DB03976,O14842,0
DB01403,P05177,1
DB08021,Q9BZZ2,0
DB04018,P43088,0
DB08620,P21399,0
DB07903,P00492,0
DB01120,P33261,1
DB02287,P07477,1
DB03760,P22061,0
DB00463,P31644,1
DB00531,P08684,1
DB01234,P24462,1
DB00604,Q12809,1
DB07107,P09622,0
DB03767,Q9Y6M9,0
DB00530,P08684,1
DB00514,P33261,1
DB01320,Q14524,1
DB07958,Q9NZK7,1
DB03910,Q9UJT0,0
DB03021,P13686,0
DB04564,Q9HAB3,0
DB00980,P29323,0
DB00237,P11216,0
DB00127,P18850,0
DB04817,P08684,1
DB00224,P08684,1
DB00441,P30085,1
DB00381,P05177,1
DB07872,P00742,1
DB00939,O43525,1
DB02177,Q9UNX3,0
DB03035,O76074,0
DB00201,P42338,1
DB01238,Q9UHI7,0
DB00131,Q08499,1
DB04838,P63151,0
DB08066,P24941,1
DB00622,P08172,1
DB00842,P48169,1
DB00528,Q06432,1
DB08593,P28702,0
DB06868,P08700,0
DB05009,P09622,0
DB08004,P41091,0
DB03088,P15692,1
DB00675,P03372,1
DB01733,Q6NS38,0
DB00988,P31645,1
DB00675,Q04759,1
DB00250,P24462,1
DB04863,Q16873,0
DB00659,Q8TCU5,1
DB00328,P23141,1
DB01588,P31644,1
DB01242,P23975,1
DB00512,Q16774,0
DB08577,P11362,1
DB00505,P08172,1
DB00292,P47870,1
DB00806,Q9Y345,0
DB07602,P63096,0
DB01176,P35367,1
DB02296,O94956,0
DB07863,Q15596,1
DB00500,P05164,1
DB07219,P17735,0
DB03904,P00918,1
DB04946,P08684,1
DB04233,Q9Y698,0
DB00749,P19793,1
DB00768,P08684,1
DB07014,Q14524,0
DB00294,Q9UHA3,0
DB00962,P30536,1
DB07115,Q8N1Q1,1
DB00500,P48775,1
DB00555,Q99250,1
DB03971,P35968,0
DB02287,P42338,0
DB07179,Q8IWU9,0
DB08815,P08684,1
DB08780,O14757,1
DB04473,Q04844,0
DB00939,P09917,1
DB01966,P53004,0
DB03760,Q16798,0
DB01084,P23560,0
DB08645,P00918,1
DB04566,Q8N142,1
DB04447,Q9UQM7,1
DB08815,P28223,1
DB00493,Q9UHW9,0
DB02509,P27338,1
DB07008,P35228,1
DB03848,Q5JPH6,0
DB03802,P03372,1
DB00864,P62942,1
DB01032,Q4U2R8,1
DB06898,P01848,0
DB07049,P19105,0
DB01016,P50416,1
DB01418,P05177,1
DB04564,P28482,0
DB08240,P19438,0
DB06603,Q92769,1
DB00622,P68104,0
DB08399,P42126,0
DB00257,P15538,1
DB01403,P20309,1
DB07801,Q9NUV7,0
DB01092,Q9UL51,0
DB02071,P45452,1
DB08465,P31939,0
DB00801,P48169,1
DB07179,P09466,0
DB05109,P54886,0
DB08807,Q8WTS6,0
DB02341,P08246,1
DB01630,Q9HAN9,0
DB00698,P16435,1
DB03793,P14920,1
DB00929,Q8WU03,0
DB06991,P05141,0
DB01244,Q01064,1
DB05246,Q08257,0
DB00193,P41143,1
DB08309,P20248,1
DB00216,P22301,0
DB08330,O00305,0
DB02557,O60547,0
DB02678,Q96NR8,0
DB06986,P42336,0
DB01942,P09601,1
DB02010,P43403,1
DB02510,P29508,0
DB00773,P05181,1
DB07187,P15121,1
DB01011,P15538,1
DB02613,O15528,0
DB01259,P33261,1
DB01240,Q9UP95,0
DB00227,Q13002,0
DB00905,P09238,0
DB01597,Q96CD2,0
DB01939,P62993,0
DB07489,O00748,0
DB04273,O43193,0
DB01143,Q16836,0
DB01677,O60706,0
DB01211,P33261,1
DB05708,P05181,1
DB08660,P06401,0
DB00753,P98194,1
DB07779,P31513,0
DB00720,Q96GA7,0
DB08558,P08588,1
DB08300,Q9NY47,0
DB01198,P14867,1
DB02485,P02743,0
DB07144,P21964,0
DB08028,P22894,1
DB00726,O75976,0
DB06856,Q9UQM7,0
DB08533,P24941,1
DB01649,Q96C86,1
DB02007,P06744,1
DB07121,Q08289,0
DB01996,P08254,1
DB04817,P15559,0
DB08330,O14949,1
DB03788,P22310,0
DB07054,Q9Y3I0,0
DB02545,O15528,0
DB03697,P27707,0
DB00246,P14416,1
DB00697,P05177,1
DB02209,P03886,0
DB00605,P02708,0
DB02462,P05067,0
DB08784,Q9H2M3,0
DB07004,P04271,1
DB08746,P00742,1
DB00157,P07195,1
DB01154,P23434,0
DB08784,Q9UGM1,0
DB07075,P49419,0
DB01565,P01189,1
DB08631,P11086,1
DB08745,Q7Z4W1,0
DB09330,P05177,1
DB03072,Q96CD2,0
DB06942,P00734,1
DB04372,P02679,0
DB02217,Q9Y2D0,0
DB00905,P43115,1
DB07549,P78329,0
DB00239,P33261,1
DB01346,O00180,1
DB05676,P01579,1
DB07198,Q16719,0
DB07248,P31153,0
DB00651,P24385,0
DB00440,P19404,0
DB02073,P09601,1
DB00163,P09211,1
DB00475,O00591,1
DB07862,Q9Y617,0
DB07768,Q04828,1
DB00904,P08684,1
DB07297,Q00266,0
DB01125,P14780,0
DB00711,P23219,1
DB07974,Q15078,0
DB07783,P28074,0
DB00464,P07225,1
DB00418,P21912,0
DB00421,O43497,1
DB01558,O00591,1
DB07863,P19793,1
DB05109,P33261,1
DB00831,P47989,1
DB01583,Q96I15,0
DB01179,P33261,1
DB02383,P14550,1
DB03413,P23434,0
DB00248,P35462,1
DB07811,P30273,0
DB09079,P11362,1
DB09570,P05177,1
DB07557,Q15788,1
DB06948,P19784,0
DB09049,P78330,0
DB01043,Q12879,1
DB01097,P35869,1
DB01649,Q99643,0
DB08430,Q7LG56,0
DB01142,P23975,1
DB00661,P24462,1
DB01002,P08684,1
DB00291,P09211,1
DB00974,Q15166,1
DB06714,O95342,0
DB07789,Q5JTZ9,0
DB06212,P08684,1
DB02367,P07900,0
DB07642,Q96S86,0
DB00823,P49146,0
DB00206,Q01581,0
DB08690,P47985,1
DB02638,Q02809,0
DB04447,Q9H4M7,0
DB01023,P54750,1
DB06693,P39900,0
DB04604,P27361,1
DB07562,P20248,1
DB00457,Q15125,0
DB08507,P10646,0
DB08400,P14625,0
DB07642,Q8N1Q1,0
DB06212,P37288,1
DB02607,P15531,1
DB01951,P30926,0
DB00854,P41143,1
DB06888,Q6N063,0
DB07668,Q96I15,0
DB08558,P34096,0
DB00679,P28223,1
DB06774,P43353,0
DB00356,P05181,1
DB03565,P23921,0
DB00653,Q06432,1
DB00377,P05177,1
DB08661,Q96S86,0
DB06144,P15309,0
DB00091,P33261,1
DB00455,P35367,1
DB00454,P50579,0
DB00237,P14867,1
DB00523,P10276,1
DB03052,P54855,0
DB01064,P60568,0
DB01267,P21728,1
DB00674,Q9GZZ6,1
DB08901,Q15822,0
DB00006,P00734,1
DB06702,P08172,1
DB09031,Q13393,1
DB00674,Q9UGM1,1
DB00131,Q9Y478,1
DB07004,P49591,0
DB06016,P35462,1
DB08482,O15217,0
DB07161,P47869,0
DB02360,P28476,0
DB00962,P14867,1
DB07461,P49789,0
DB00454,P08912,1
DB00786,P39900,1
DB01175,P20648,0
DB04868,P10632,1
DB06834,Q6PKH6,0
DB02637,P01303,0
DB01677,P23368,1
DB05220,P51970,0
DB04080,P12931,1
DB01008,Q99735,1
DB06710,P10275,1
DB00252,P15538,1
DB01047,P14324,0
DB01927,Q9Y2Q0,0
DB01622,P28223,1
DB02447,Q15102,0
DB01023,Q08289,1
DB00444,P08684,1
DB03193,P05089,0
DB00932,Q96I15,0
DB02512,P22894,0
DB00227,Q92769,1
DB07744,P33261,0
DB00544,P19971,1
DB03125,Q9Y6Y9,0
DB05399,P05305,0
DB08015,P01303,0
DB03253,P21554,0
DB03953,Q16831,0
DB02010,P41240,1
DB04436,P08729,0
DB00157,P17516,1
DB01392,P48048,1
DB00264,P49916,0
DB07279,P00439,0
DB08262,P69905,1
DB07091,P19652,0
DB00312,Q9Y4W6,0
DB00831,Q9NYX4,1
DB00988,P33261,1
DB04090,O00459,0
DB05492,P08913,1
DB03150,P36897,0
DB08153,Q15274,0
DB08882,Q9NZV8,0
DB01194,P08684,1
DB07157,P09086,0
DB00411,O75116,0
DB07203,P25705,0
DB02198,P23219,1
DB06713,P06401,1
DB04767,P41240,0
DB08039,Q13557,1
DB07323,Q06203,0
DB07625,Q96EM0,0
DB08614,P49146,0
DB08539,O60427,0
DB01591,P20309,1
DB00419,Q16739,1
DB04043,P03905,0
DB04454,P01133,1
DB00412,O60488,1
DB01104,P33261,1
DB01267,P21917,1
DB02360,P24394,0
DB03372,P60568,1
DB04080,Q9BXI2,0
DB07646,O95190,0
DB05383,P15121,1
DB02494,Q9UNX3,1
DB01420,P10275,1
DB08228,P16083,1
DB00786,P22894,1
DB07736,P56817,1
DB00476,P31645,1
DB00829,P14867,1
DB02162,P49773,1
DB09280,P33261,1
DB03056,P23141,1
DB06210,P05177,1
DB04878,Q16644,0
DB07257,P30291,1
DB07297,Q92769,0
DB00761,Q9UP95,1
DB08497,Q14534,0
DB00783,P08684,1
DB00898,Q13936,1
DB00157,Q15800,1
DB06726,P23921,0
DB06834,O00459,0
DB08996,Q6NUS8,0
DB04792,P07477,1
DB03487,Q96CD2,0
DB08392,O14757,1
DB07644,Q96C86,1
DB04400,P61457,1
DB06204,P31645,1
DB00321,P33261,1
DB00157,P04406,1
DB00371,P05181,1
DB02296,Q13224,0
DB06832,O94903,0
DB01983,Q15800,0
DB00841,P48664,0
DB07056,Q14832,0
DB00801,P47870,1
DB03531,P14920,1
DB00241,P31644,1
DB00683,Q16445,1
DB03587,P63092,0
DB00540,P31645,1
DB07292,Q16566,0
DB04099,P19320,0
DB08461,Q9HAB3,0
DB01564,O75676,0
DB02239,P35754,0
DB07225,Q9NQS7,0
DB00544,Q16831,1
DB00753,P17302,0
DB00997,P16435,1
DB00848,Q12756,0
DB00493,Q4U2R8,1
DB03385,P35218,1
DB00611,Q99436,0
DB00450,P14416,1
DB00890,O95045,0
DB00753,P03886,1
DB01665,Q15800,0
DB08745,P00742,1
DB00157,Q00796,1
DB07789,P08559,0
DB00981,P21917,0
DB00842,P47870,1
DB01021,P00918,1
DB01621,P21728,1
DB00184,P17787,1
DB00421,P18405,1
DB03348,P22303,1
DB01074,P06744,0
DB00171,P36896,1
DB04137,Q8N142,1
DB00463,Q9UN88,1
DB00382,Q14573,0
DB03847,P00742,1
DB08660,P54750,0
DB03977,P28845,0
DB08187,Q9NR96,0
DB00363,P05181,1
DB00463,P47869,1
DB00786,Q9H306,1
DB08860,Q9Y6M9,0
DB06817,O75795,0
DB08595,P03372,1
DB00842,P28476,1
DB07412,P27487,1
DB02555,Q00266,0
DB02367,P06132,0
DB00562,Q9BWD1,0
DB08132,P41235,0
DB02812,P07477,1
DB05383,P18405,0
DB08774,O14757,1
DB00439,P24462,1
DB07060,Q9UJM8,1
DB01429,Q14524,1
DB08901,P22607,1
DB00177,Q16760,0
DB00989,P30926,0
DB06148,P35367,1
DB01246,P11137,0
DB04867,Q16853,0
DB00605,P15121,1
DB08799,Q9UI32,0
DB01962,P10721,1
DB03844,P00918,1
DB06700,P23975,1
DB03910,O43174,0
DB08006,P54710,0
DB02407,P20248,1
DB00580,O60656,1
DB04263,P05771,0
DB01972,P35625,0
DB04223,O76054,0
DB01236,O15217,0
DB00412,P33261,1
DB01057,O75521,0
DB08814,P35228,1
DB01240,O95470,0
DB08476,P22894,1
DB01211,Q9NPD5,1
DB02326,P22894,1
DB05339,P23975,0
DB05234,P22830,0
DB04787,P63151,0
DB01631,P07333,0
DB00276,Q9NRF9,0
DB05492,P35367,1
DB02684,P07814,1
DB01201,P24462,1
DB02833,P20248,1
DB07010,P07384,0
DB00327,P23677,0
DB00953,Q14032,0
DB00969,P08684,1
DB00283,P17544,0
DB07077,Q16850,0
DB00636,P08684,1
DB01175,P05231,0
DB07024,P01008,0
DB08214,P07949,0
DB00804,P10153,0
DB08057,P08173,0
DB06983,P24941,1
DB04090,Q99808,0
DB00262,P00390,1
DB00273,P35498,1
DB00454,P22459,0
DB00813,P54317,0
DB08676,Q8IVL5,0
DB06335,P49286,0
DB01244,Q13956,0
DB04669,P24941,1
DB00918,P31513,1
DB00114,O15270,1
DB01138,P10632,1
DB01015,P10632,1
DB02709,P14061,0
DB07001,P10276,0
DB00801,P14867,1
DB03683,P05107,0
DB07996,P56817,0
DB00683,P48169,1
DB03937,P33261,0
DB03189,P61626,1
DB00601,P27338,1
DB06626,P05177,1
DB03847,O94760,0
DB00176,P08684,1
DB01224,P35368,1
DB04884,P48169,0
DB04837,Q96FI4,0
DB01357,Q99418,0
DB08015,P53779,1
DB01354,Q13002,1
DB08387,P16109,0
DB00565,P15692,0
DB08756,P02743,0
DB00835,P08684,1
DB00740,P49019,0
DB03535,Q6PI48,0
DB01380,Q15418,0
DB08335,P27708,0
DB07905,O43766,0
DB00363,P08913,1
DB04315,P62330,1
DB08430,O00483,0
DB07691,P00918,0
DB08882,O00187,0
DB00574,Q9ULA0,0
DB06626,O00217,0
DB06151,Q12879,1
DB04326,P60174,1
DB07353,P48357,0
DB05351,Q9Y3I0,0
DB07983,P23219,1
DB08045,P08238,1
DB02963,P24941,1
DB00989,P22303,1
DB00300,P05177,1
DB06868,O95237,0
DB00463,P43681,1
DB01392,Q14500,1
DB06626,P08684,1
DB02468,O43772,0
DB03373,P35346,0
DB00604,P10632,1
DB04250,Q9H8P0,0
DB00777,P28223,1
DB03612,P51170,0
DB03085,P11413,1
DB04620,Q05586,1
DB04099,P38606,0
DB00404,P48169,1
DB04946,P24462,1
DB07538,P22460,0
DB00114,P11216,1
DB00201,P10632,1
DB01411,O95865,0
DB00408,P21728,1
DB09242,Q92753,0
DB08214,P35228,1
DB07448,Q13332,0
DB07643,Q9UDX4,0
DB02106,P10828,1
DB08822,Q16613,0
DB07091,P22570,0
DB00228,P98194,1
DB02510,P07814,1
DB07467,Q6UWP2,0
DB01175,P23975,1
DB01972,O76074,1
DB00976,P05019,0
DB04271,O15403,0
DB11362,P23141,1
DB01695,P60174,1
DB02996,Q9UKQ2,1
DB08192,P12931,1
DB00863,P33261,1
DB00114,O95470,1
DB03262,P15559,0
DB07840,Q9Y2D1,0
DB00898,P19320,1
DB00459,P48443,1
DB00661,Q13936,1
DB01392,P35462,1
DB04552,O60656,1
DB00127,P47989,1
DB02889,P17181,0
DB08060,O00142,0
DB08780,O60706,0
DB06924,Q05513,0
DB00831,P05177,1
DB00683,Q9UN88,1
DB04540,P35398,1
DB00172,P02763,0
DB00294,P32745,0
DB07638,P03372,1
DB00117,Q99624,1
DB01618,P10696,0
DB08032,Q15274,0
DB06711,P08913,1
DB04400,Q16854,0
DB04203,P00918,1
DB03348,O94808,0
DB04434,P48029,0
DB01268,Q96EN8,0
DB04335,P00491,1
DB00619,P05177,1
DB00252,P33261,1
DB06151,P48637,1
DB07457,P09382,0
DB07916,P29466,1
DB01142,P05177,1
DB00856,P08684,1
DB09570,P51151,0
DB00683,P06744,0
DB03253,P11230,0
DB08137,Q9NXE4,0
DB03203,P10620,0
DB05434,P19801,0
DB03588,Q96AE4,0
DB00844,P41145,1
DB00823,P06401,1
DB00227,P16662,1
DB00334,P47870,1
DB00257,P17252,0
DB04218,Q8NEB9,0
DB00418,Q8TCU5,1
DB00381,Q01668,1
DB03128,P22303,1
DB05383,P00750,0
DB01071,P45452,0
DB02696,Q9BQE3,0
DB00114,O15382,1
DB06905,Q00796,0
DB04653,P40925,0
DB06994,Q16348,0
DB07930,Q15067,1
DB01346,P47869,1
DB08915,Q07869,1
DB01175,P31645,1
DB00337,P00390,0
DB00227,Q6NS38,0
DB07503,Q99542,0
DB07148,Q86VB7,0
DB04203,Q8NEB9,0
DB02217,P07477,0
DB06948,Q03393,0
DB00188,P23219,1
DB07032,P08311,0
DB00988,P09172,1
DB06986,P61586,0
DB02931,Q16613,1
DB03015,P51172,0
DB04836,P23975,1
DB01098,P49591,0
DB00458,P08173,1
DB02678,P11217,0
DB00583,Q03393,0
DB03697,P62258,0
DB01346,P14867,1
DB01979,P62829,0
DB01186,P08684,1
DB01979,Q8WVQ1,0
DB00381,Q00975,1
DB03740,P22303,1
DB01567,P78334,1
DB01854,P22460,0
DB00586,P05177,1
DB04890,Q9UHI5,0
DB01418,P05129,0
DB04048,P14649,0
DB00963,P23219,1
DB00982,P68371,0
DB00624,P08684,1
DB00300,P22392,1
DB01267,P08684,1
DB00877,P62942,1
DB00655,P03372,1
DB08258,P42338,0
DB08214,P14625,0
DB07265,P30291,1
DB00598,P35368,1
DB00721,Q01959,1
DB00171,P08243,1
DB08373,P11684,1
DB01403,Q9H1K4,0
DB07996,Q9HBL8,0
DB02491,P43681,0
DB01321,Q9UDW1,0
DB08302,O14732,0
DB04136,Q16877,0
DB01182,P08684,1
DB07562,P19784,0
DB04933,P50897,0
DB01224,P08172,1
DB07054,P31930,0
DB00114,Q6ZQY3,1
DB04101,P24941,1
DB01926,Q9H4G4,0
DB03221,P00918,1
DB00148,P33981,0
DB07310,P35368,0
DB08780,P05177,0
DB01035,Q14524,1
DB01336,Q6YP21,0
DB02685,P20648,0
DB00802,P24462,1
DB03319,Q9ULX7,0
DB00402,P30536,1
DB09280,P10632,1
DB07637,P10275,0
DB02405,P30084,0
DB04799,P47985,1
DB01085,P01764,0
DB00790,P06276,1
DB05434,P10145,1
DB00622,Q13936,1
DB01760,Q8WX39,1
DB07322,P18848,0
DB00220,P24462,1
DB08916,Q15303,1
DB01247,Q14500,0
DB00711,P09917,1
DB01835,P35228,1
DB00248,P14416,1
DB03035,P46926,0
DB00120,P07101,1
DB07140,Q9NQS7,0
DB00246,P21917,1
DB01827,P17931,1
DB00121,Q13085,1
DB00172,Q8IVL5,1
DB00863,P48169,0
DB07943,O75116,0
DB01071,P35367,1
DB07946,P05177,0
DB04772,Q15067,0
DB02144,Q00169,1
DB00811,P06280,0
DB02096,P10827,0
DB06726,P13945,1
DB08291,Q9HAN9,0
DB00809,P08173,1
DB00475,P47869,1
DB06216,P14416,1
DB08867,P08684,1
DB01059,P11388,1
DB01588,Q16445,1
DB00457,P32297,0
DB00834,Q9NZ42,0
DB07375,P01859,1
DB07106,P50135,1
DB08901,P11362,1
DB09075,Q8IYQ7,0
DB04836,P09917,0
DB00476,Q01959,1
DB00457,Q9NS40,1
DB03126,P23297,0
DB07339,P16083,1
DB03217,P12931,1
DB00813,P07384,0
DB00705,P24462,1
DB02854,P18846,0
DB00423,P14207,0
DB03742,O14672,0
DB08056,Q96GD4,0
DB08300,P48736,1
DB06828,P09960,1
DB00953,P30939,1
DB00720,P12235,1
DB00227,P10632,1
DB01179,P11388,1
DB00312,P08684,1
DB08166,Q03721,0
DB00248,P24666,0
DB00418,Q13002,1
DB08070,P01100,0
DB00786,P03956,1
DB05767,P08588,0
DB01267,P35368,1
DB07525,P11362,1
DB00552,P00734,0
DB00458,P35367,1
DB07700,P04350,0
DB02963,P04626,0
DB00810,Q15822,1
DB03191,P22413,0
DB00772,Q701N4,0
DB01283,P05177,1
DB08280,P28845,1
DB07597,P23560,0
DB11362,Q969I3,0
DB00208,P08684,1
DB00863,Q9Y5R2,0
DB02519,P11217,1
DB08004,Q00975,0
DB04513,P23560,0
DB07874,P56817,1
DB01045,P33261,1
DB00257,O15554,1
DB00145,Q14032,1
DB00939,P23219,1
DB04767,P22310,0
DB09053,P05091,0
DB07143,P00734,1
DB06216,P47898,1
DB00228,Q9UN88,1
DB00622,P35368,1
DB03796,P50897,1
DB03088,P17787,0
DB01594,P14867,1
DB07707,Q15596,1
DB04772,Q9NYX4,0
DB00492,Q99436,0
DB01216,P24462,1
DB07504,Q9P2J5,0
DB00328,Q15796,0
DB07117,P52569,0
DB00220,P51511,0
DB06977,Q9UNX3,0
DB00284,P04746,1
DB01097,Q02127,1
DB00615,P35790,0
DB00402,P48169,1
DB02020,P15121,1
DB00459,P05067,0
DB04636,Q9BXJ7,0
DB01033,Q14534,0
DB00820,O76074,1
DB02078,Q8N1Q1,0
DB00904,P46098,1
DB08730,Q8WXA8,0
DB08263,O14732,0
DB00915,P20711,1
DB04263,P62913,0
DB03429,Q9UKL6,0
DB04673,P11177,0
DB00206,P54219,1
DB07881,P05141,0
DB02552,Q9NUV7,0
DB00728,P35346,0
DB00246,P08172,1
DB06714,Q96RJ0,1
DB01558,Q16445,1
DB08784,Q9HBL8,1
DB01854,O15554,0
DB00254,P08684,1
DB07856,P42768,0
DB01267,P08913,1
DB01771,O15270,0
DB07190,Q13630,0
DB02859,Q9Y5Y6,0
DB08373,Q14494,0
DB03127,P42126,1
DB03379,O43451,0
DB01097,P05177,1
DB02375,Q99624,0
DB08818,P68366,0
DB01675,P13584,0
DB02445,P54619,0
DB06148,P08913,1
DB06876,P23528,0
DB04557,P23219,1
DB06987,Q9NZK7,1
DB06972,Q96KC2,0
DB02381,P62136,0
DB02089,P22460,0
DB00408,P08588,1
DB07353,P54886,0
DB01536,O43677,0
DB03525,P38435,0
DB01919,Q13003,0
DB01268,P07333,1
DB06709,P20309,1
DB00691,O60568,0
DB02983,Q92731,1
DB02494,Q9UHA3,1
DB00363,P08684,1
DB08912,P04049,1
DB07063,Q6TME4,0
DB00454,P08684,1
DB01108,P35557,0
DB07771,P11230,0
DB02895,P00390,1
DB01843,P11217,1
DB01023,O95180,1
DB00809,P20309,1
DB07278,P31645,0
DB04003,Q14032,0
DB00857,Q14534,1
DB07360,P05187,0
DB00912,P08684,1
DB04445,P00734,0
DB00600,O96017,0
DB00334,P14867,1
DB02535,P00918,1
DB02096,P00813,1
DB07609,P40261,0
DB02259,Q7LG56,0
DB01131,Q9NY47,0
DB01165,P05177,1
DB04018,P28482,0
DB07814,O14939,0
DB07625,P16662,0
DB00659,P48169,1
DB08263,Q96RD7,0
DB00679,P13686,0
DB02890,P48048,0
DB00749,O60656,1
DB00363,P05177,1
DB04223,P43353,0
DB07747,P11086,1
DB07314,O14757,1
DB00176,P05181,1
DB02090,Q9NPB1,0
DB06196,P30411,1
DB03639,P54886,0
DB01130,Q9UHQ9,0
DB00898,Q99808,1
DB00131,P09467,1
DB04521,Q96RJ0,0
DB07716,P49146,0
DB01098,P08684,1
DB00144,Q9UG56,1
DB00273,Q9UN88,1
DB01197,P12821,1
DB01840,P09619,0
DB08534,Q02338,0
DB02562,P00439,1
DB00622,P05181,1
DB01014,P09917,1
DB00188,P25789,1
DB06741,Q13224,1
DB00756,Q9BWD1,0
DB00914,Q99933,0
DB00570,Q71U36,1
DB00903,P05023,1
DB00898,O00591,1
DB06994,Q7L0J3,0
DB08321,O14939,0
DB01038,P14416,1
DB07755,P24941,1
DB05399,O43193,0
DB01142,P35367,1
DB02381,Q8TED1,0
DB00819,O43920,0
DB06842,P35869,0
DB04505,P07900,1
DB00469,P09619,0
DB08228,P23297,0
DB08361,O96000,0
DB03010,Q9BQE3,1
DB00551,P25098,0
DB04105,P49069,0
DB03581,Q13002,0
DB00131,Q9NUB1,1
DB06228,P62837,0
DB07168,P54819,0
DB07978,Q14181,0
DB01565,P41143,1
DB00697,P09211,0
DB00436,Q12791,1
DB05492,Q9NSA0,0
DB04216,P48736,1
DB03442,P31939,1
DB08750,P35228,1
DB01168,O94903,0
DB01579,P35368,1
DB00807,Q03721,0
DB01588,P08684,1
DB02027,P06280,0
DB02062,Q5JTZ9,0
DB06972,P20701,1
DB03127,P07477,1
DB04339,Q9Y259,0
DB05676,Q08499,1
DB00145,Q9BYV1,1
DB00858,P48048,0
DB01129,P05177,1
DB03499,P10721,0
DB08256,P13686,0
DB06589,Q9UQQ2,1
DB04630,P05093,1
DB01104,P05177,1
DB00831,P63316,1
DB07692,P14618,1
DB07872,O43766,0
DB04454,P08263,0
DB07733,P29466,1
DB00334,P35367,1
DB06151,Q05586,1
DB07521,P00734,1
DB01488,P28223,1
DB04187,Q99712,0
DB04896,O60391,1
DB00531,P24462,1
DB00199,P08684,1
DB01079,P28223,1
DB03976,Q00536,0
DB01182,Q12809,1
DB06781,P24557,0
DB00915,P54687,0
DB08811,P08684,1
DB06920,P62913,0
DB00675,P31513,1
DB02371,P09871,1
DB04604,P35228,0
DB02604,P11217,1
DB01395,Q99436,0
DB06204,O60656,1
DB07050,P05231,0
DB05009,Q9Y698,0
