head,tail,label
DB08550,Q9H598,0
DB04278,P36871,0
DB04395,P06239,1
DB06216,P07550,1
DB07261,Q08345,0
DB08595,Q9Y6L7,0
DB00446,P11712,1
DB04272,P07998,1
DB02772,P68133,1
DB00835,P11229,1
DB01238,P28221,1
DB00967,O60513,0
DB00796,P11712,1
DB07266,P50613,0
DB03384,Q8WWT9,0
DB02161,P23141,1
DB07579,Q13362,0
DB00640,P02818,0
DB00276,P10635,1
DB06859,Q14003,0
DB01238,Q9UJT1,0
DB07374,P61927,1
DB00604,P46098,1
DB07852,Q16878,0
DB02779,P07948,0
DB01050,P11712,1
DB01024,P19224,1
DB08566,P17538,1
DB00996,P30542,1
DB02731,P49189,0
DB00334,P18825,1
DB00835,P11712,1
DB01763,P36021,0
DB07348,P02675,0
DB06701,Q8TDV5,0
DB00604,P10635,1
DB05187,P37231,1
DB07636,Q9H4B7,0
DB05458,O14757,0
DB01132,P10635,1
DB08739,Q16790,0
DB00458,Q9UK17,1
DB07163,Q9UKY3,0
DB00232,P00915,1
DB03837,P25311,0
DB00713,P19099,0
DB00973,Q16568,0
DB08062,P07451,0
DB01062,P20309,1
DB00703,P10635,1
DB00281,P33260,1
DB06877,Q9NPJ3,0
DB02611,Q99798,0
DB03909,O14983,1
DB08164,Q07817,0
DB08868,P01375,0
DB08175,Q15596,1
DB00921,P11509,1
DB00907,P11712,1
DB01138,Q96KG9,0
DB08641,Q9UNI1,1
DB00561,Q9NPC2,1
DB07286,O43923,0
DB00186,O00591,1
DB00231,P20813,1
DB01640,P99999,0
DB00126,P19021,1
DB00636,Q07869,1
DB00208,P10635,1
DB06663,Q02809,0
DB00953,P21397,1
DB08152,P29508,0
DB08889,P49721,1
DB02715,P35222,0
DB00241,O00591,1
DB06774,P15104,1
DB06994,O15217,0
DB03865,P23919,0
DB08056,P78330,0
DB00462,P20309,1
DB00973,P35503,1
DB04514,Q9UJT1,0
DB05116,P04818,1
DB00543,P18505,1
DB06176,P20815,1
DB07289,P01133,0
DB07026,P34969,0
DB01684,P48147,1
DB08553,P78362,0
DB01748,P51580,0
DB05137,P62312,0
DB00986,P11229,1
DB00123,Q9UDX3,0
DB06791,P50281,0
DB02424,P07900,1
DB08497,Q9Y663,0
DB03932,P20701,1
DB00333,P46098,1
DB00682,Q06203,0
DB04720,P14598,0
DB08631,Q9H936,0
DB00518,Q71U36,1
DB00165,O00764,1
DB00198,P23141,1
DB05187,P21673,0
DB01559,Q99928,1
DB07702,Q969P6,0
DB01589,O14764,1
DB01238,P18089,1
DB01382,Q9UQF2,0
DB00631,P09884,1
DB08338,P68400,1
DB00428,P32929,0
DB01705,Q8TF76,0
DB06689,P00748,1
DB07633,P21549,0
DB04178,P12235,1
DB00652,Q99584,0
DB04272,P07360,1
DB01123,O15460,0
DB08826,P19224,1
DB02573,Q13554,0
DB07215,Q07869,1
DB00172,Q7L3T8,1
DB01860,P01584,0
DB01723,Q96RI1,0
DB02890,P35499,0
DB07174,P00797,1
DB08346,Q16832,0
DB01069,P11712,1
DB07217,Q9Y6K9,0
DB03461,P52895,1
DB02932,P48147,0
DB01733,P21283,0
DB03903,P68133,1
DB06837,P36405,0
DB08437,P61313,1
DB03136,P07477,1
DB01189,Q16445,1
DB00143,P09211,1
DB01231,P20309,1
DB01643,O95622,0
DB08819,P43088,1
DB00695,O43704,0
DB03721,P16581,1
DB00909,P43166,1
DB04232,Q13131,0
DB00717,P20815,1
DB01263,P11387,0
DB04223,P33316,0
DB01864,Q08188,1
DB03309,P19622,1
DB05913,P22695,0
DB00726,P07550,1
DB05010,P16471,0
DB08231,P00491,0
DB08312,Q9UPY5,0
DB00458,Q12809,1
DB08406,Q8TE23,0
DB07489,O14764,0
DB02901,P11511,1
DB04633,P21673,1
DB07860,P17612,1
DB02585,P35030,1
DB00433,P14621,0
DB08838,Q8TCD5,0
DB07949,P78536,0
DB00334,P25311,0
DB07876,O15382,0
DB04839,P11511,1
DB07198,Q15788,1
DB00197,Q9HAW7,1
DB08167,P05166,0
DB02742,O15111,0
DB03092,Q99873,0
DB03461,Q92506,1
DB01215,O14764,1
DB08838,P27169,0
DB07164,P48651,0
DB04395,Q05932,0
DB04856,P32238,1
DB01727,Q9UHC9,0
DB00482,P10635,1
DB03893,P04406,1
DB08078,O15169,0
DB01422,P31350,0
DB01742,P62937,1
DB01763,P03891,0
DB01858,P05108,0
DB07947,P49841,1
DB07202,Q8NET8,0
DB01301,Q9Y617,0
DB02161,P43235,0
DB01354,P43681,1
DB03186,Q9Y5Y9,0
DB02097,P07204,0
DB00334,P46098,1
DB08251,P54278,0
DB06335,P20815,1
DB03483,P25101,0
DB06937,P01584,0
DB01183,P35372,1
DB02917,P00387,0
DB00650,Q9UHW9,0
DB00136,P11473,1
DB00119,O95907,1
DB06287,P42345,1
DB01240,Q16647,1
DB01273,P43681,1
DB01081,P35372,1
DB04213,O43613,0
DB00606,Q13131,0
DB04297,Q9BY41,1
DB07515,P52961,0
DB07080,P17538,0
DB01233,P46098,1
DB01036,P11229,1
DB00255,P11712,1
DB00356,P10635,1
DB02386,P51970,0
DB00183,O60840,0
DB02107,Q6L8H2,0
DB02542,P0CG47,1
DB03466,P13631,1
DB08441,O60733,0
DB00672,Q09428,1
DB03338,Q03181,1
DB07302,O15217,0
DB07058,P49841,1
DB00114,Q6P996,1
DB05421,P42262,0
DB06958,P07900,1
DB00818,Q16678,1
DB05239,O00764,0
DB03442,O94788,0
DB08113,P17612,1
DB01763,P45984,0
DB08480,Q9NY46,0
DB01351,P36544,1
DB08235,O15528,0
DB03841,P54710,0
DB08497,P36873,0
DB00891,P30273,0
DB08301,P00156,0
DB06730,Q14957,0
DB00960,Q9Y286,0
DB02624,Q32P28,0
DB07070,P30988,0
DB07860,P24310,0
DB00604,P11712,1
DB03477,P23469,0
DB00481,Q06278,1
DB07579,P11142,0
DB00199,P20815,1
DB07189,P25788,0
DB04818,P21399,0
DB01858,Q9Y257,0
DB00440,P04818,1
DB00424,P11229,1
DB00714,Q9NYX4,1
DB04630,P19099,1
DB01253,Q99584,0
DB08142,Q9Y6B6,0
DB00276,Q96HD9,0
DB08059,P05108,0
DB02325,P01375,1
DB02932,P11310,0
DB09039,Q16739,1
DB01238,P11229,1
DB04217,O60658,0
DB00647,P25774,0
DB01762,P06744,0
DB00255,Q92731,1
DB01110,P11511,1
DB01842,P13945,0
DB04578,P18031,0
DB03909,Q12756,1
DB06813,Q16831,0
DB06201,Q9H4B7,0
DB03925,P31151,0
DB00277,P04798,1
DB03504,Q01082,0
DB01069,P20309,1
DB08300,Q12882,0
DB00952,P21397,1
DB07233,P19838,0
DB04260,P00491,1
DB00943,P10635,1
DB00804,P04798,1
DB00530,Q16678,1
DB08170,P15538,0
DB00714,P28335,1
DB00501,P25021,1
DB08593,P18031,1
DB02226,P05412,0
DB03042,P36952,0
DB04223,Q03426,0
DB00264,P08588,1
DB07045,P11142,1
DB00477,P28335,1
DB06939,P06493,0
DB05252,Q05329,0
DB00153,P24530,0
DB08635,Q16478,0
DB01239,Q14894,0
DB07687,P03891,0
DB00420,P28335,1
DB00599,P34903,1
DB01933,P21796,0
DB02721,P08908,0
DB00972,P11509,1
DB01094,P55157,1
DB07780,P49721,0
DB00501,P20815,1
DB00217,P18089,1
DB00222,Q8TET4,0
DB01076,O95907,0
DB00365,Q9HCP0,0
DB01618,P08908,1
DB01756,P07919,0
DB07739,P37088,0
DB02494,P40429,1
DB01793,P14598,0
DB01159,O14649,1
DB01408,P12081,0
DB07859,P31751,1
DB03559,P13995,0
DB01239,P11229,1
DB00880,P00915,1
DB00744,P04211,0
DB07270,Q9Y5K3,0
DB05492,P25100,1
DB07702,Q92731,1
DB00342,P11712,1
DB00804,Q9H1K4,0
DB01195,P10635,1
DB00307,P11712,1
DB00865,P20813,1
DB00755,P00352,1
DB08936,P48147,0
DB06902,P00395,0
DB01254,Q16678,1
DB03557,O15217,0
DB04395,Q96QT4,1
DB08790,O60760,1
DB07827,P0DMS8,0
DB07922,O14556,0
DB04121,O95169,0
DB00852,P21397,1
DB02350,P14174,0
DB00543,P08908,1
DB08734,Q6VVX0,0
DB01812,P50225,1
DB07133,P00734,1
DB01033,Q06203,1
DB04365,P03891,0
DB07335,P07339,0
DB07474,P08069,1
DB00144,P48651,1
DB01095,P20815,1
DB00172,O15460,1
DB07061,Q9Y6Y9,0
DB04001,P31323,0
DB02512,P32119,0
DB08802,P14679,0
DB06898,P25774,0
DB00530,P25815,0
DB06829,P0CG47,0
DB03243,P17707,0
DB01712,P11802,0
DB04462,O14727,0
DB00866,P10635,1
DB07934,Q8N543,0
DB08302,P26640,0
DB07835,O15375,0
DB08740,P07339,1
DB01388,Q02641,1
DB00695,Q02763,0
DB08169,P10114,0
DB02986,P48552,0
DB08113,Q9UNA0,0
DB01941,Q9UHW9,0
DB03214,Q9GZT9,0
DB01708,P18505,1
DB01947,Q9NPJ3,0
DB00363,P08908,1
DB02419,P62937,1
DB00481,Q86VB7,0
DB01890,P14902,0
DB00908,P30825,0
DB02067,O43548,0
DB04654,P51687,0
DB01254,P04798,1
DB03506,P21673,0
DB01821,P29474,1
DB03227,P32119,0
DB00231,O95749,0
DB01408,Q5T601,0
DB08828,P11712,1
DB08500,Q06278,0
DB02640,P50579,1
DB04938,P11712,1
DB00318,P10635,1
DB03035,P06850,0
DB00757,Q9Y4W6,0
DB07757,P53597,0
DB06689,P50052,0
DB00169,P11473,1
DB00582,P31513,1
DB01215,P28472,1
DB06961,P25100,0
DB08594,P08588,0
DB02169,P48163,0
DB08588,Q08881,0
DB08220,Q96RI1,1
DB07316,P52788,0
DB02216,P16455,1
DB00714,P18089,1
DB04018,Q8IU85,0
DB08085,P24530,0
DB00763,P10635,1
DB00334,P13945,1
DB07423,P62714,0
DB02315,P25786,0
DB01124,Q09428,1
DB01075,P20813,1
DB00753,Q09470,1
DB04599,P42263,1
DB00183,P08069,0
DB00169,Q02641,0
DB00908,P11712,1
DB07266,O14965,1
DB00349,P18507,1
DB04016,O75908,0
DB08394,Q13255,0
DB00519,Q9UQF2,0
DB04843,P11233,0
DB01251,Q9UQD0,0
DB00755,P11712,1
DB01229,Q16678,1
DB02363,Q13627,0
DB00193,P28335,1
DB08371,P18031,1
DB00734,P43166,0
DB07530,Q13183,0
DB01712,Q7Z2Z2,0
DB02063,Q9GZZ6,0
DB08708,O43704,0
DB00590,P35348,1
DB00656,P08913,1
DB00114,Q16773,1
DB01960,Q05397,0
DB00869,P22748,1
DB00158,Q06278,0
DB07113,Q13698,0
DB05188,P11216,0
DB02236,P15531,0
DB00354,Q07817,0
DB00502,Q13224,1
DB01156,Q13427,0
DB00313,Q9NY46,1
DB01370,P01303,0
DB01614,P51800,0
DB04733,P35916,0
DB08371,P25024,0
DB03305,P0CG48,0
DB00686,O15239,0
DB06727,P45983,0
DB00114,P06737,1
DB00349,Q9BVJ7,0
DB00270,Q13698,1
DB00475,P28472,1
DB06976,P14174,0
DB08055,P22310,0
DB00593,P20815,1
DB07455,O00459,0
DB05168,P14207,1
DB08072,Q13362,0
DB04818,P27338,1
DB02846,P31751,0
DB00755,P04798,1
DB03351,Q8N8R3,0
DB00794,Q99928,1
DB03526,P07327,0
DB04272,P15086,1
DB02918,Q7Z2W7,0
DB02300,P50613,0
DB07177,Q14914,1
DB07655,P09871,0
DB01162,Q9NR82,0
DB00368,P18089,1
DB07917,P23109,0
DB02337,Q93088,1
DB04690,P0CG47,0
DB08814,P19838,1
DB05137,Q9GZZ6,1
DB00477,P08913,1
DB03279,P11473,0
DB00973,P15144,1
DB05465,P36888,1
DB00599,P43681,1
DB01756,Q9BW92,0
DB04249,P99999,1
DB08346,P08238,1
DB00485,O75173,0
DB03181,Q8WWL2,0
DB07714,P00390,1
DB00248,Q9NXA8,0
DB05423,P06744,0
DB00306,P37288,0
DB00295,P51003,0
DB00887,P13639,0
DB00738,P20815,1
DB04194,P48547,0
DB06712,O14594,0
DB04044,P18848,0
DB01138,P33527,1
DB00434,P35503,1
DB02222,P19838,0
DB03865,Q9BY66,0
DB08410,Q15596,0
DB01375,O15399,0
DB06623,P04156,0
DB00313,P51649,1
DB08231,P43080,1
DB02266,P30926,0
DB02452,P04183,1
DB07329,P63096,0
DB00126,Q14353,0
DB01241,P11712,1
DB03918,Q01740,0
DB04827,Q06278,1
DB01351,P42262,1
DB07955,Q6ZQY3,0
DB03983,P51687,1
DB01643,Q07869,0
DB01558,P24046,1
DB01559,Q8N1C3,1
DB08237,Q9UBT6,1
DB00443,P07478,0
DB08642,Q8WYK2,0
DB04272,P03950,1
DB00426,P61457,0
DB08550,Q9HB21,0
DB07353,P00734,1
DB00753,Q16445,1
DB06951,Q9UNI1,1
DB01106,Q9Y257,0
DB02216,P13995,0
DB00628,Q16445,1
DB02059,P04406,1
DB07624,P09884,0
DB07881,P01857,1
DB01667,P00491,1
DB01010,Q92947,0
DB03670,P19105,0
DB01054,P53667,0
DB03850,P29218,0
DB04141,P00156,1
DB03247,Q9NVS9,1
DB00428,P04798,1
DB03721,P25311,1
DB03329,Q13838,0
DB00174,Q07837,0
DB01151,P33260,1
DB02999,Q86US8,0
DB01442,P27338,1
DB06850,Q9NYK1,0
DB00363,P11712,1
DB03144,P29475,1
DB00266,Q9BQB6,1
DB03078,Q6IB77,0
DB07080,Q8WYK2,0
DB01177,P10635,1
DB08465,P08238,1
DB00546,P21695,0
DB02648,P00734,0
DB04395,P13569,1
DB07177,Q96SW2,0
DB08708,Q16478,0
DB06403,P61927,0
DB01110,P59998,0
DB03384,O75828,0
DB04356,P49902,0
DB00318,P06133,1
DB00285,P10635,1
DB07450,P43004,0
DB00186,P18505,1
DB00710,P43080,0
DB00734,P28221,1
DB02733,P78362,1
DB00139,Q96I99,1
DB02822,P00326,1
DB00144,Q9NPC2,0
DB08595,P53611,0
DB00372,P12429,0
DB03880,P51512,1
DB03501,O75438,0
DB03217,P24666,0
DB07022,Q8IVH4,0
DB02772,O00244,1
DB00758,P11712,1
DB07154,O15264,0
DB03866,P20618,0
DB00404,O00591,1
DB07489,O60568,0
DB04315,P11488,1
DB03932,P49761,0
DB04769,Q16775,0
DB02742,Q9UGI9,0
DB02169,Q9Y617,0
DB00716,Q9NS75,1
DB09242,Q9BW91,0
DB03461,O60218,1
DB01174,Q14957,1
DB04018,P29474,1
DB01024,Q06609,0
DB00869,P00915,1
DB01296,Q12882,0
DB01941,P16219,0
DB00163,Q9UDX3,1
DB03864,P48147,1
DB07498,P00387,0
DB00178,Q86Y39,0
DB04871,P20813,1
DB08498,P20815,0
DB00129,P50440,1
DB00313,Q9UKV0,1
DB08257,P56696,0
DB08062,P36873,0
DB02740,O00763,0
DB06706,P35348,1
DB06697,P20813,1
DB08056,P06239,1
DB08378,P05231,0
DB03399,P15151,0
DB00454,P35372,1
DB00266,Q08257,1
DB01238,P20815,1
DB02328,P31751,0
DB00462,P24666,0
DB01075,P17181,0
DB00891,Q9NXG6,0
DB01080,P04424,0
DB00818,P18507,1
DB03512,P07998,1
DB04389,P07737,0
DB01103,Q15111,1
DB03280,P35610,0
DB01238,P50406,1
DB00354,P11229,1
DB01159,Q12879,1
DB08355,Q15185,0
DB04454,P03923,0
DB03466,Q6UWP2,0
DB08157,P01375,0
DB04931,P30838,0
DB00484,P10109,0
DB05511,P07202,0
DB00543,P34903,1
DB01897,P04798,0
DB03021,P68133,1
DB01408,P07550,1
DB04253,P16083,1
DB05047,P16234,0
DB08403,P22894,1
DB08932,Q04771,0
DB07780,P49354,1
DB02611,P17612,1
DB06900,Q16651,1
DB01087,P16083,1
DB04632,Q6NS38,0
DB07500,P27144,0
DB00142,P00367,1
DB04493,Q9NS18,0
DB04014,P06493,1
DB04464,P10176,1
DB01823,P62714,0
DB02855,P07858,1
DB01807,P28072,0
DB07613,O14965,0
DB06908,P29218,0
DB06706,P21462,0
DB00248,O95470,0
DB00050,P30968,1
DB00128,P22234,1
DB01571,P61927,0
DB03478,P06280,0
DB07310,P05164,0
DB02643,P49788,0
DB00763,P07202,1
DB06976,P53667,0
DB01157,P52209,0
DB07031,P13631,1
DB02056,P18031,0
DB07912,Q9UHY7,1
DB00640,P29275,1
DB02526,Q9UNA0,0
DB08906,P28331,0
DB00247,P41595,1
DB07374,P00367,0
DB03067,P04792,0
DB07449,Q9UM07,1
DB07705,Q9H1K4,0
DB01058,P10635,1
DB02933,Q9NWZ5,0
DB07913,P14174,0
DB09128,P18825,1
DB04272,Q14749,1
DB00199,Q16850,1
DB00151,Q9BZV2,1
DB02479,P51649,0
DB00683,P18507,1
DB08022,P11309,1
DB01001,P07550,1
DB05109,P04350,0
DB01439,P35372,1
DB00726,P13945,1
DB07289,P18031,1
DB01435,P10635,1
DB08531,P09210,0
DB00199,P63208,0
DB00466,P24046,1
DB06594,P00915,0
DB09078,P35916,1
DB08629,P36542,1
DB02112,P07477,1
DB07455,Q2M3G0,0
DB03169,P04035,1
DB03332,O14649,0
DB03866,P35354,1
DB01047,Q99835,1
DB00852,P18848,1
DB02715,P08174,0
DB00794,P43681,1
DB08172,Q86UW8,0
DB08930,P22309,1
DB04786,P47712,1
DB04272,Q9GZU7,1
DB07780,P49356,1
DB08896,P22309,1
DB00889,P20815,1
DB07877,P25101,0
DB03124,P50440,0
DB00199,Q96FL8,1
DB07267,Q15046,0
DB04272,O76074,1
DB02401,Q08828,0
DB08175,Q99928,0
DB00238,Q8WYK2,0
DB08828,Q99835,1
DB06963,Q99835,0
DB00208,Q9H244,1
DB03642,P19883,0
DB00842,P22749,0
DB07491,Q6NS38,0
DB01587,Q8N1C3,1
DB00812,P35354,1
DB01618,Q8WUI4,0
DB06859,P08709,0
DB02400,P07711,0
DB04839,Q9UM07,0
DB00712,P23219,1
DB01595,P28472,1
DB00868,Q9Y691,0
DB04327,Q9UNN8,1
DB04315,P49411,1
DB08125,P17707,0
DB07171,Q02763,0
DB02379,P47929,1
DB01689,P19883,0
DB04315,P11233,1
DB03608,P07477,1
DB00458,P35348,1
DB00604,P41180,0
DB07944,P00734,1
DB01375,P21796,1
DB01375,P03950,0
DB00252,P10176,0
DB04655,P34903,0
DB07761,Q15046,0
DB07488,P29803,0
DB04417,P40926,0
DB06845,P07477,1
DB07158,P42261,0
DB03374,P07477,1
DB08889,Q16665,0
DB03092,P49356,0
DB03154,Q02643,0
DB07258,Q8WYK2,0
DB08092,P25100,0
DB00753,O00591,1
DB03673,P16442,0
DB02288,P07477,1
DB02169,Q92952,0
DB03506,P07741,1
DB00578,Q6L8H2,0
DB07503,Q96QU6,0
DB01181,O60493,0
DB00475,P34903,1
DB01062,Q96I99,0
DB07557,P51857,1
DB07530,Q14353,0
DB07955,Q9UNI1,1
DB08413,Q05329,0
DB03005,Q96P88,0
DB04269,P07741,0
DB07179,P32238,0
DB04789,Q16739,0
DB04147,O95069,0
DB01189,O00591,1
DB03048,P00748,0
DB02352,P07237,0
DB01037,P11712,1
DB04372,Q9UKL6,1
DB00934,P35348,1
DB02494,P84098,1
DB06994,O15169,0
DB00129,Q9UMX2,1
DB01630,P08253,1
DB00152,Q9H3S4,1
DB03814,Q6NXR0,1
DB07229,Q15120,0
DB00173,Q13126,1
DB07326,P55157,0
DB00477,P34969,1
DB00475,O14764,1
DB01107,Q8N1C3,1
DB00050,Q9NS18,0
DB00169,P04798,1
DB09078,P17948,1
DB02342,Q16678,1
DB00753,P14867,1
DB00501,Q01740,1
DB00753,P34903,1
DB07881,P11802,0
DB07580,P51003,0
DB01087,P04798,1
DB00892,Q9UQF2,0
DB02778,Q15661,0
DB04083,Q16773,1
DB01177,P11388,1
DB07665,P48067,0
DB07477,P07711,1
DB00568,P11509,1
DB01231,P60953,0
DB04599,Q9UQF2,0
DB04079,P14210,0
DB04336,P07477,1
DB08463,O43612,0
DB01065,P27797,1
DB04132,P09211,1
DB00755,P22894,0
DB04832,P21397,1
DB08629,P06576,1
DB01065,P14902,1
DB00863,P20815,1
DB03881,P00367,0
DB00346,Q12809,1
DB00543,P41595,1
DB02494,P62913,1
DB08683,P50406,0
DB07723,P37231,1
DB04690,Q9H239,0
DB00419,A8MPY1,0
DB07129,P43004,0
DB03292,P78330,1
DB08148,P43003,0
DB02098,Q9H1R3,0
DB03918,P12532,0
DB00334,O60909,0
DB04716,P52333,1
DB04689,P37231,1
DB07330,P25963,0
DB02526,P08574,0
DB00571,O60760,0
DB00986,Q8N0U8,0
DB01826,P27986,0
DB00116,P34896,1
DB08289,P01834,1
DB01520,O60931,0
DB00150,P07711,0
DB00585,P16860,0
DB00625,P20813,1
DB06623,P80192,0
DB01871,Q13423,0
DB00119,O15374,1
DB02681,P12532,0
DB00945,Q04828,1
DB00195,P08588,1
DB01915,P00797,0
DB00163,P09210,1
DB00804,P62258,0
DB00852,P10635,1
DB00409,P26196,0
DB06637,Q9UK17,1
DB01708,P18507,1
DB00356,P11509,1
DB08846,O43570,1
DB00561,O14649,1
DB00199,P08183,1
DB02526,Q9BW91,0
DB03310,P28161,1
DB05223,Q9UBN7,1
DB00738,O14717,1
DB02887,P15531,1
DB00126,Q9UHI7,1
DB00986,P20309,1
DB00349,P34903,1
DB01151,P11229,1
DB04690,P11387,1
DB00656,P29474,0
DB02616,Q96GD0,0
DB07742,Q9UQD0,0
DB00755,P51843,1
DB01870,P62750,0
DB00241,P18507,1
DB01068,P28472,1
DB01162,P28331,0
DB04910,P30531,0
DB08527,Q7Z2W7,0
DB02594,P21399,0
DB04447,P09382,1
DB00568,O60840,1
DB09034,O43613,1
DB03865,P00749,1
DB00264,P42574,0
DB01075,P51003,0
DB02467,P26439,0
DB02432,P04183,0
DB04770,O00764,1
DB01119,P15104,1
DB08521,Q16539,1
DB09068,P10635,1
DB00126,Q6N063,1
DB08047,P13674,0
DB00747,P16233,0
DB00904,P28222,1
DB00431,O75311,1
DB04642,Q9UQF2,0
DB08749,P56817,1
DB00136,P43115,0
DB01708,Q16445,1
DB07636,P00156,1
DB06712,O15528,0
DB06207,Q9NPH2,0
DB00365,P16455,0
DB07110,P26640,0
DB00900,P35749,0
DB00349,P14867,1
DB01949,O15427,0
DB01905,O14649,0
DB07211,P07477,0
DB07124,Q9HCP0,0
DB03921,P48552,0
DB00136,Q00535,0
DB01764,Q9UPY5,0
DB01351,P43681,1
DB00585,P25021,1
DB05022,Q02880,1
DB03226,P01112,1
DB08705,P11309,1
DB08231,P61925,1
DB00882,P11511,1
DB00992,P12314,1
DB07763,P07919,1
DB00546,Q99928,1
DB07208,Q00987,0
DB04132,P08263,1
DB02789,Q9BXI2,0
DB04579,P07858,1
DB06216,P18825,1
DB01118,Q12809,1
DB00519,Q16478,0
DB01047,P04150,1
DB08526,Q9BW91,0
DB01127,Q8NER1,0
DB04200,P16050,0
DB07280,Q8TF76,0
DB00945,P11021,1
DB05223,P11511,0
DB00991,P11712,1
DB00865,P33316,0
DB00231,P18505,1
DB01080,P04629,0
DB07975,P17787,0
DB00503,Q08257,0
DB01589,Q9BY66,0
DB01399,P23219,1
DB00976,P04731,0
DB07120,O95907,0
DB00823,P51800,0
DB07227,P49354,1
DB07731,Q99712,0
DB07221,O95749,1
DB00142,Q9H936,1
DB00836,P20813,1
DB07561,P35219,0
DB01807,P28221,0
DB01221,P35372,1
DB00753,Q8N1C3,1
DB00245,P10635,1
DB00751,P20813,1
DB01087,P50391,0
DB07838,O60551,1
DB01325,O00591,0
DB03040,P30838,0
DB01118,P04798,1
DB00992,O95069,0
DB08629,Q9GZU7,0
DB00974,P42357,0
DB07995,P17612,1
DB04934,Q9Y6L6,0
DB00738,P10635,1
DB07718,P14174,1
DB07587,P25774,1
DB00818,P34903,1
DB08203,Q86XF0,1
DB00694,P11388,1
DB02915,P43353,0
DB00485,Q14627,0
DB00335,P14902,0
DB00733,P50225,0
DB01409,P20309,1
DB01892,P23219,1
DB08673,P15954,0
DB00417,O00244,0
DB08239,Q9UBK8,0
DB04903,P01859,0
DB04723,P15086,1
DB00501,P31513,1
DB03150,Q7Z4J2,0
DB00185,P11229,1
DB01101,P03950,0
DB01028,P14867,1
DB08246,P52732,1
DB03341,P61457,0
DB01110,Q9H252,1
DB00652,Q86US8,0
DB03270,O14594,0
DB00758,P68363,0
DB00142,Q92952,0
DB03963,Q08828,0
DB00306,P42262,1
DB08594,P43235,1
DB05465,Q9GZP0,1
DB03963,P25788,0
DB08121,P37231,1
DB06711,P35348,1
DB00571,P08588,1
DB08490,P48775,0
DB07934,O15382,0
DB07751,P42574,0
DB00448,P04798,1
DB00363,P18089,1
DB00503,Q9Y2Q3,0
DB07978,P20472,0
DB00245,P11229,1
DB00145,P50440,1
DB00818,P20813,1
DB04395,P11309,1
DB06857,P00749,1
DB00433,P10635,1
DB03791,P55055,1
DB01420,P22309,1
DB06777,P42261,0
DB06605,P20815,1
DB01354,P50406,0
DB01232,P11712,1
DB08231,Q08209,1
DB01944,Q92731,0
DB06603,O95139,0
DB03824,Q9H3S4,0
DB00420,P34972,0
DB02761,Q9H239,0
DB00842,P20815,1
DB02342,P11511,1
DB08751,Q9BZW2,0
DB01156,P19224,0
DB08899,P20815,1
DB02436,P18031,1
DB00934,P28335,1
DB01876,P07477,1
DB05025,P35222,0
DB04325,P07478,1
DB00757,P46098,1
DB02057,P42262,1
DB01708,P14867,1
DB01408,Q14376,0
DB07636,P14927,1
DB06287,O43525,0
DB04367,Q9UJS0,0
DB02733,P16471,0
DB03796,P00709,1
DB01623,P10635,1
DB02222,P22749,0
DB01107,P10635,1
DB01029,P23219,1
DB01812,P49888,1
DB08896,P11712,1
DB00789,Q86US8,0
DB01656,Q9H598,0
DB00334,P28222,1
DB04838,P23141,1
DB01820,P22310,0
DB04953,P22310,1
DB00173,P24666,1
DB00247,P08908,1
DB02754,P12235,0
DB00359,P78368,0
DB04395,P48637,1
DB00404,Q99928,1
DB01821,P30988,0
DB04867,Q9UNK4,0
DB06953,P49354,1
DB07967,P43235,1
DB01126,P20815,1
DB01708,O00591,1
DB01238,P08913,1
DB02376,Q6L8H2,0
DB02236,P22102,1
DB00142,Q9UI32,1
DB05478,P43088,0
DB01954,P35916,0
DB07415,P56817,1
DB02875,P61278,0
DB00397,P08913,1
DB00780,Q8TD30,1
DB02142,Q16773,1
DB01805,Q9BV57,0
DB03028,P30559,0
DB01095,P22309,1
DB00333,P10635,1
DB00318,P20815,1
DB00726,P21728,1
DB05804,P16219,0
DB01665,P07477,1
DB04395,P53778,1
DB06859,O60882,0
DB07406,P49137,1
DB07224,P27986,0
DB01800,P15289,1
DB07987,Q86VB7,0
DB08553,P15056,1
DB00281,Q9Y5Y9,1
DB00907,Q9UI33,1
DB07340,Q96GD4,1
DB01240,P43119,1
DB06770,P10635,1
DB07340,P13631,0
DB00579,O94768,0
DB05448,Q14534,0
DB00281,P20813,1
DB08480,P27338,1
DB03448,P49419,0
DB01254,P06239,1
DB00159,P32418,1
DB00774,Q16790,1
DB00392,P11229,1
DB00628,Q8N1C3,1
DB06207,O15392,0
DB05297,Q9NY72,0
DB00252,P20813,1
DB07194,P07602,0
DB08775,Q96L21,0
DB01483,P34903,1
DB02255,O14788,0
DB00338,P33260,1
DB01033,P20839,1
DB03557,Q9HAW8,0
DB02337,Q9NWM0,0
DB07270,P35241,0
DB01065,Q92753,1
DB01409,P10635,1
DB07124,P48448,0
DB08048,P27169,0
DB00575,P08913,1
DB06861,P00734,1
DB07550,P02768,0
DB08182,O00459,0
DB08774,Q13200,0
DB02662,Q99712,0
DB06698,P37059,0
DB08954,P84098,0
DB00763,Q14003,0
DB00186,O14764,1
DB08233,Q15842,0
DB02082,Q92930,1
DB01189,Q8N1C3,1
DB08235,P51692,0
DB04214,P29466,0
DB01949,Q01118,0
DB01171,Q8TCD5,0
DB00991,P23219,1
DB03600,Q8N0U8,0
DB08595,P43005,0
