head,tail,label
DB01860,P24557,0
DB01565,O60858,1
DB03921,P28331,0
DB00703,P22748,1
DB02772,P08581,0
DB07633,P02787,0
DB01278,O60895,1
DB01727,Q99798,1
DB05246,P33261,1
DB00350,Q9UDW1,0
DB08332,P01857,1
DB01119,Q14654,1
DB03067,P10253,0
DB06694,P18089,1
DB01442,Q86XF0,0
DB03092,Q9GZT9,0
DB02335,Q13126,0
DB02205,O14556,1
DB06791,P30874,1
DB01242,P61024,0
DB03882,P17174,0
DB01710,Q8IU85,0
DB06218,Q15858,1
DB00304,Q6IB77,0
DB06876,P24311,0
DB00583,P47989,1
DB03541,Q96GD0,0
DB00641,P24462,1
DB03757,P08908,0
DB00628,P78334,1
DB03451,P11473,1
DB02638,P47901,1
DB03663,P24941,1
DB00908,Q9UM07,0
DB08575,Q9UHQ9,0
DB04855,O95069,1
DB07975,O94956,0
DB08054,O43570,0
DB02226,Q9Y2Z4,0
DB01099,O00748,0
DB03084,P55196,0
DB01085,P27797,0
DB07733,Q08426,0
DB00373,Q99884,0
DB03220,P52788,0
DB00907,P10635,1
DB08162,Q13464,1
DB00613,P04798,1
DB08326,P19622,0
DB04510,Q14957,0
DB00313,P11509,1
DB00661,O00555,1
DB00659,Q8N1C3,1
DB04407,P24941,1
DB04760,P46976,0
DB00551,P39900,1
DB02671,O15270,0
DB05838,P34913,0
DB00843,P08684,1
DB04278,P36871,0
DB00166,P18509,0
DB00814,P35354,1
DB08240,P08709,0
DB04395,P06239,1
DB01171,P33261,1
DB02873,P48061,0
DB00917,P47989,0
DB00446,P11712,1
DB03821,P05166,0
DB04272,P07998,1
DB02772,P68133,1
DB08157,P00918,1
DB04473,Q96GA7,0
DB03100,P25092,0
DB06702,P08684,1
DB07524,P11309,1
DB00967,O60513,0
DB07598,P30085,0
DB00796,P11712,1
DB00297,P08684,1
DB07266,P50613,0
DB07684,P00750,1
DB07579,Q13362,0
DB07982,P31645,0
DB06637,Q16322,1
DB02165,P09488,1
DB07374,P61927,1
DB02779,P07948,0
DB00496,P08684,1
DB08231,P62330,1
DB06605,P33261,1
DB08566,P17538,1
DB00393,O60840,1
DB00996,P30542,1
DB03542,P06310,0
DB01763,P36021,0
DB07348,P02675,0
DB07537,P35968,1
DB06701,Q8TDV5,0
DB00472,P11712,1
DB07259,O14842,0
DB05187,P37231,1
DB05465,O15145,0
DB07636,Q9H4B7,0
DB01132,P10635,1
DB08739,Q16790,0
DB00232,P00915,1
DB03837,P25311,0
DB00703,P10635,1
DB01068,P11245,1
DB00906,P08908,0
DB06877,Q9NPJ3,0
DB00715,P10632,1
DB02611,Q99798,0
DB08164,Q07817,0
DB08868,P01375,0
DB00906,P41143,0
DB00921,P11509,1
DB00907,P11712,1
DB04395,P19367,1
DB07780,P14324,1
DB00231,P20813,1
DB01640,P99999,0
DB06701,Q01959,1
DB07148,P08574,0
DB01351,P06132,0
DB03959,Q9Y663,1
DB08377,P01857,1
DB06938,P30520,0
DB06930,Q96I15,0
DB02670,Q9Y3R4,0
DB00834,P20815,1
DB02715,O95573,0
DB02715,P35222,0
DB00839,P48048,1
DB06689,P03897,0
DB00565,Q9BVM4,0
DB03935,P09038,1
DB00693,Q8TCC7,0
DB00543,P18505,1
DB05246,O43497,1
DB02751,Q9Y646,0
DB00292,P28472,1
DB00472,P68133,0
DB07026,P34969,0
DB02090,P30085,0
DB08553,P78362,0
DB01188,P08631,0
DB01068,P47870,1
DB08801,Q07075,0
DB05137,P62312,0
DB00678,P08684,1
DB00986,P11229,1
DB07853,Q8NFJ5,0
DB00123,Q9UDX3,0
DB06791,P50281,0
DB03841,Q02318,0
DB02637,O75390,1
DB00472,P10635,1
DB05197,P12314,0
DB00165,O00764,1
DB01559,Q99928,1
DB01075,P05129,0
DB04614,P15559,0
DB01589,O14764,1
DB06274,Q9NTG7,0
DB08602,P31350,0
DB00972,P10632,1
DB00909,P05771,0
DB08338,P68400,1
DB00428,P32929,0
DB01041,P30419,0
DB01705,Q8TF76,0
DB06689,P00748,1
DB07633,P21549,0
DB00652,Q99584,0
DB06896,P30419,0
DB01589,P78334,1
DB02090,Q14145,0
DB04272,P07360,1
DB08910,P08684,1
DB08826,P19224,1
DB01159,P03886,1
DB02938,P04054,1
DB04551,P30613,1
DB08453,Q08289,0
DB00540,P18825,1
DB08532,Q96GA7,0
DB01860,P01584,0
DB01723,Q96RI1,0
DB01014,P34096,0
DB01069,P11712,1
DB04141,Q99643,1
DB07798,P13584,0
DB02932,P48147,0
DB01643,O95622,0
DB09102,O14842,0
DB00908,P10632,1
DB04272,P12724,1
DB01166,P08684,1
DB03721,P16581,1
DB00909,P43166,1
DB00717,P20815,1
DB00700,P08684,1
DB00246,P08684,1
DB00603,P08684,1
DB01864,Q08188,1
DB00665,P11712,1
DB00332,Q9Y6K0,0
DB05913,P22695,0
DB07141,P00374,1
DB05010,P16471,0
DB08312,Q9UPY5,0
DB01261,O43497,0
DB08406,Q8TE23,0
DB01124,P48048,1
DB02901,P11511,1
DB00582,P62330,0
DB03980,Q16853,0
DB03891,O75311,0
DB00184,P08684,1
DB02585,P35030,1
DB00433,P14621,0
DB03923,Q86VU5,1
DB05134,P08620,0
DB08838,Q8TCD5,0
DB07949,P78536,0
DB04119,P22314,1
DB04839,P11511,1
DB00197,Q9HAW7,1
DB03133,P11217,1
DB02742,O15111,0
DB07618,P02671,0
DB02991,Q16706,0
DB00709,Q99447,1
DB07538,P20248,1
DB00189,P18505,1
DB01215,O14764,1
DB08838,P27169,0
DB07750,P24941,1
DB07164,P48651,0
DB04395,Q05932,0
DB04856,P32238,1
DB01727,Q9UHC9,0
DB00482,P10635,1
DB08078,O15169,0
DB01422,P31350,0
DB00242,P23921,1
DB02126,O43497,0
DB01763,P03891,0
DB01858,P05108,0
DB00820,Q9HCR9,1
DB00246,P28335,1
DB06896,Q9H169,0
DB00369,O75900,0
DB08068,Q16539,1
DB00951,P10632,1
DB07251,P12104,0
DB01043,P20813,1
DB04622,P17540,0
DB03390,P18846,0
DB01115,P04798,1
DB03186,Q9Y5Y9,0
DB03559,P56192,0
DB02097,P07204,0
DB02426,P19367,0
DB06937,P01584,0
DB02917,P00387,0
DB00119,O95907,1
DB06287,P42345,1
DB07108,P46059,0
DB01081,P35372,1
DB00606,Q13131,0
DB04297,Q9BY41,1
DB07515,P52961,0
DB07080,P17538,0
DB01036,P11229,1
DB00255,P11712,1
DB06877,P11137,0
DB02234,Q8WWT9,0
DB04316,P56524,0
DB08489,P09237,1
DB00151,Q9HA77,1
DB05448,P09466,0
DB02107,Q6L8H2,0
DB02542,P0CG47,1
DB03466,P13631,1
DB07312,P49588,0
DB08228,Q02880,0
DB00320,P08684,1
DB07058,P49841,1
DB07527,P11274,0
DB00818,Q16678,1
DB08461,Q02763,0
DB03367,P23258,0
DB05239,O00764,0
DB03173,P31749,0
DB08113,P17612,1
DB08815,P08908,1
DB01763,P45984,0
DB00745,P08684,1
DB01351,P36544,1
DB00700,P35626,0
DB05171,P06858,0
DB01860,Q99714,0
DB01337,Q15738,0
DB01708,Q99720,1
DB06209,O00748,1
DB08301,P00156,0
DB00439,P10632,1
DB07742,P00918,1
DB07657,P04054,1
DB07070,P30988,0
DB07378,P56192,0
DB00481,Q06278,1
DB01353,P36544,1
DB07579,P11142,0
DB01858,Q9Y257,0
DB08806,P25021,1
DB00424,P11229,1
DB01253,Q99584,0
DB08142,Q9Y6B6,0
DB08059,P05108,0
DB01983,P05108,0
DB02325,P01375,1
DB02932,P11310,0
DB00993,Q9H2M3,0
DB04217,O60658,0
DB00128,P27708,1
DB01110,P11511,1
DB01115,Q9Y285,0
DB08437,P62829,1
DB00709,P00558,1
DB06836,P13584,0
DB04578,P18031,0
DB03468,P49069,0
DB06201,Q9H4B7,0
DB03925,P31151,0
DB03959,Q07699,0
DB00277,P04798,1
DB03504,Q01082,0
DB04767,P08709,1
DB00839,P09466,0
DB00200,P20061,1
DB07233,P19838,0
DB07164,P20248,1
DB00539,P08684,1
DB00315,Q10588,0
DB00714,P28335,1
DB08875,P08581,1
DB04273,O95264,0
DB00125,P29474,1
DB00501,P25021,1
DB01202,Q00975,1
DB08413,Q9HA77,0
DB00549,P33261,1
DB02226,P05412,0
DB03042,P36952,0
DB07045,P11142,1
DB00477,P28335,1
DB06939,P06493,0
DB00801,P34903,1
DB00153,P24530,0
DB01239,Q14894,0
DB00420,P28335,1
DB00599,P34903,1
DB02721,P08908,0
DB03365,P15502,0
DB02831,Q7Z4W1,1
DB00972,P11509,1
DB00501,P20815,1
DB00217,P18089,1
DB01076,O95907,0
DB00365,Q9HCP0,0
DB01738,P35557,0
DB01756,P07919,0
DB07739,P37088,0
DB04960,O43676,0
DB01793,P14598,0
DB01159,O14649,1
DB06702,P04150,0
DB01408,P12081,0
DB00206,Q05940,1
DB06883,P62714,0
DB06964,P13674,0
DB01239,P11229,1
DB06282,P08684,1
DB00880,P00915,1
DB01771,P01009,0
DB00342,P11712,1
DB08442,P05412,0
DB01157,P54219,0
DB01195,P10635,1
DB00349,Q05586,0
DB01834,O15403,0
DB00622,Q08289,1
DB00390,P14649,0
DB08936,P48147,0
DB01254,Q16678,1
DB05197,P16152,1
DB02998,P48449,0
DB00912,P37231,1
DB07827,P0DMS8,0
DB04121,O95169,0
DB00852,P21397,1
DB07895,Q9BV57,0
DB04681,Q8IU85,0
DB02350,P14174,0
DB03173,Q9HCP0,0
DB00543,P08908,1
DB01812,P50225,1
DB03722,Q8NFA2,0
DB03096,P12236,0
DB01567,Q8N1C3,1
DB04365,P03891,0
DB02341,P50225,0
DB08070,P61925,1
DB04008,Q9Y678,0
DB07474,P08069,1
DB00214,P48058,0
DB01388,O43497,1
DB01095,P20815,1
DB00951,P11245,1
DB04001,P31323,0
DB00659,Q99928,1
DB06616,P08631,1
DB08802,P14679,0
DB02422,Q9UKM7,1
DB06813,Q9HBH5,0
DB06829,P0CG47,0
DB07555,P22303,1
DB08910,P35354,1
DB07934,Q8N543,0
DB07835,O15375,0
DB01122,P22303,1
DB01388,O00305,1
DB01388,Q02641,1
DB08169,P10114,0
DB01695,Q08426,0
DB00318,P41143,1
DB02873,Q16539,1
DB01708,P18505,1
DB01947,Q9NPJ3,0
DB03956,P16471,0
DB00622,P25100,1
DB00711,P36021,0
DB00908,P30825,0
DB01320,Q15080,0
DB02067,O43548,0
DB04654,P51687,0
DB01261,P24298,0
DB01254,P04798,1
DB00908,P24462,1
DB00624,P11511,1
DB03227,P32119,0
DB00231,O95749,0
DB01408,Q5T601,0
DB08828,P11712,1
DB01544,P33261,1
DB04938,P11712,1
DB00318,P10635,1
DB00232,P00918,1
DB07493,P41180,0
DB07383,P03905,0
DB07459,Q8TF76,0
DB00169,P11473,1
DB01215,P28472,1
DB00796,P10632,1
DB03147,P26440,1
DB02169,P48163,0
DB00370,P41145,1
DB00543,P08173,1
DB02091,Q99250,0
DB07316,P52788,0
DB02216,P16455,1
DB00231,P47870,1
DB00714,P18089,1
DB00902,P11172,0
DB08085,P24530,0
DB07106,P23458,0
DB03401,P35241,1
DB01124,Q09428,1
DB01708,O60391,1
DB01075,P20813,1
DB08846,P24158,0
DB04599,P42263,1
DB04743,P61927,0
DB06710,P11511,1
DB07689,Q9BVA1,0
DB00169,Q02641,0
DB01065,P11678,1
DB00908,P11712,1
DB01105,Q9NR97,0
DB07266,O14965,1
DB00349,P18507,1
DB00628,P30536,1
DB00221,P14679,0
DB08678,P49327,0
DB01184,P24462,1
DB01251,Q9UQD0,0
DB01229,Q16678,1
DB06693,Q9H3N8,0
DB06980,P48163,0
DB07010,P28482,1
DB07172,P37231,1
DB01567,A8MPY1,1
DB01062,P10632,1
DB02628,Q9UDX3,0
DB07336,O43193,0
DB08708,O43704,0
DB01535,P41143,1
DB01256,P08048,0
DB01960,Q05397,0
DB00869,P22748,1
DB00158,Q06278,0
DB07113,Q13698,0
DB08688,Q9NPJ3,1
DB03288,P14621,0
DB07609,P11509,1
DB04703,Q9NXE4,0
DB06414,P33261,1
DB00999,P22748,1
DB01219,P49888,0
DB00354,Q07817,0
DB07350,Q9BY41,1
DB06879,P20815,0
DB04518,P98066,0
DB01156,Q13427,0
DB00313,Q9NY46,1
DB01944,P04632,0
DB01614,P51800,0
DB00622,P08684,1
DB04733,P35916,0
DB02833,P43166,0
DB01039,P08684,1
DB00686,O15239,0
DB06727,P45983,0
DB00270,Q13698,1
DB03480,O14832,0
DB06976,P14174,0
DB07348,P84077,1
DB01888,P24941,1
DB00316,P11245,1
DB01199,P22303,1
DB00327,P11511,0
DB04948,P01574,0
DB03703,P00325,1
DB00214,P51692,0
DB08661,P30793,0
DB00819,Q8N1C3,0
DB08332,Q9H3N8,0
DB04847,Q9GZT9,1
DB08689,Q99643,1
DB04272,P15086,1
DB02918,Q7Z2W7,0
DB02300,P50613,0
DB07177,Q14914,1
DB01162,Q9NR82,0
DB03106,O14735,1
DB00368,P18089,1
DB04690,P0CG47,0
DB01196,P11137,1
DB03279,P11473,0
DB04725,P35080,0
DB05465,P36888,1
DB08911,P02794,0
DB00830,Q01959,1
DB01756,Q9BW92,0
DB00485,O75173,0
DB00123,P12236,0
DB00850,P33261,1
DB00150,Q8IWU9,1
DB03181,Q8WWL2,0
DB00887,P13639,0
DB00361,Q9UHQ9,0
DB00738,P20815,1
DB02845,P13051,0
DB04194,P48547,0
DB03195,Q96DP5,0
DB00434,P35503,1
DB02222,P19838,0
DB03865,Q9BY66,0
DB00201,Q9Y233,1
DB04469,P62508,0
DB08028,O15374,0
DB01375,O15399,0
DB01435,O00748,0
DB00514,P20813,1
DB06623,P04156,0
DB08744,P05186,0
DB00313,P51649,1
DB08136,P24941,1
DB02825,P22303,1
DB00882,P08684,1
DB08231,P43080,1
DB02452,P04183,1
DB00126,Q14353,0
DB01241,P11712,1
DB00834,P35968,0
DB02900,P11717,1
DB01351,P42262,1
DB04099,Q96T66,1
DB03983,P51687,1
DB08488,P42357,0
DB03447,P13584,0
DB08526,O60779,0
DB05448,P40939,0
DB01559,Q8N1C3,1
DB08237,Q9UBT6,1
DB00443,P07478,0
DB02637,P35270,1
DB08642,Q8WYK2,0
DB04272,P03950,1
DB03328,P47989,1
DB08550,Q9HB21,0
DB08486,P69905,1
DB02550,P16860,0
DB06951,Q9UNI1,1
DB01106,Q9Y257,0
DB03703,P22001,0
DB00637,P08684,1
DB02447,O94903,0
DB07624,P09884,0
DB01437,P47870,1
DB00128,O75746,1
DB00143,Q9H4Y5,1
DB00292,P34903,1
DB04480,O15169,0
DB04141,P00156,1
DB01992,O75390,1
DB00428,P04798,1
DB03643,P35247,0
DB03721,P25311,1
DB03329,Q13838,0
DB00174,Q07837,0
DB07765,P0CG22,1
DB01151,P33260,1
DB02999,Q86US8,0
DB00350,P30085,0
DB04094,Q9Y233,0
DB01076,P10632,1
DB06850,Q9NYK1,0
DB03144,P29475,1
DB00250,P33261,1
DB00160,P43007,1
DB03078,Q6IB77,0
DB07080,Q8WYK2,0
DB03536,O14792,0
DB00546,P21695,0
DB00476,Q8WWT9,0
DB06699,P41146,0
DB04395,P13569,1
DB01215,P47870,1
DB07441,Q9H2P9,0
DB06403,P61927,0
DB01110,P59998,0
DB04356,P49902,0
DB04478,P10515,0
DB00285,P10635,1
DB07450,P43004,0
DB00220,P20813,1
DB00186,P18505,1
DB08911,P36507,1
DB00710,P43080,0
DB03024,Q05513,0
DB02733,P78362,1
DB00665,O75746,0
DB02822,P00326,1
DB00372,P12429,0
DB03501,O75438,0
DB01095,P10632,1
DB00868,P51172,0
DB00641,P10632,1
DB07022,Q8IVH4,0
DB02772,O00244,1
DB07821,Q15102,1
DB00758,P11712,1
DB06929,Q9H169,0
DB00398,P08684,1
DB03932,P49761,0
DB04769,Q16775,0
DB00358,P22303,1
DB02742,Q9UGI9,0
DB08918,P31645,1
DB08229,P42574,1
DB00716,Q9NS75,1
DB03784,P60953,0
DB03461,O60218,1
DB00777,P28335,1
DB00214,P10632,1
DB01174,Q14957,1
DB03415,P11310,1
DB00869,P00915,1
DB02360,P17174,0
DB01941,P16219,0
DB07065,P24941,1
DB07498,P00387,0
DB08498,P20815,0
DB00313,Q9UKV0,1
DB00246,P28222,1
DB00153,Q02318,1
DB00832,P33261,1
DB08361,P43405,1
DB08062,P36873,0
DB01922,Q9BXA5,0
DB06697,P20813,1
DB02379,P02144,1
DB08676,P49354,1
DB03399,P15151,0
DB00543,Q01959,1
DB01136,P19320,1
DB01080,P04424,0
DB03147,P47989,1
DB00818,P18507,1
DB03512,P07998,1
DB08932,P33261,1
DB01393,P08684,1
DB00435,P05091,1
DB07519,P33260,0
DB01103,Q15111,1
DB03280,P35610,0
DB00354,P11229,1
DB06274,P41145,1
DB08355,Q15185,0
DB06926,P37231,1
DB05260,P21281,1
DB01418,P33261,1
DB08157,P01375,0
DB01983,Q9UJS0,0
DB08848,P10253,0
DB00844,P78362,0
DB04931,P30838,0
DB01016,Q14654,1
DB00484,P10109,0
DB00543,P34903,1
DB01897,P04798,0
DB08021,P59998,0
DB00694,P08684,1
DB02292,P00918,1
DB08932,Q04771,0
DB07780,P49354,1
DB00738,P33261,1
DB02611,P17612,1
DB06900,Q16651,1
DB07500,P27144,0
DB04493,Q9NS18,0
DB04014,P06493,1
DB07054,P51170,0
DB02855,P07858,1
DB02379,O60264,1
DB01807,P28072,0
DB01043,P11509,1
DB07613,O14965,0
DB04849,O75390,0
DB00128,P22234,1
DB04622,Q16769,1
DB01571,P61927,0
DB02098,Q99259,0
DB01157,P52209,0
DB07031,P13631,1
DB08256,P34913,1
DB01016,P11712,1
DB08690,P31930,1
DB02347,P42262,1
DB05271,P18089,1
DB08883,P42261,1
DB00346,P08684,1
DB00224,O75976,0
DB08906,P28331,0
DB07395,P06737,1
DB08429,Q9P0Z9,0
DB00247,P41595,1
DB06413,Q07699,0
DB00553,P08684,1
DB07449,Q9UM07,1
DB07796,Q9Y5Y4,0
DB01559,Q99250,0
DB05395,P61925,0
DB00661,O43497,1
DB04272,Q14749,1
DB09078,P08684,1
DB00151,Q9BZV2,1
DB02479,P51649,0
DB04868,Q13907,0
DB08022,P11309,1
DB01439,P35372,1
DB00969,O60931,0
DB00246,P34969,1
DB06963,P49327,0
DB07289,P18031,1
DB01435,P10635,1
DB04751,P28070,0
DB00564,P10632,1
DB00466,P24046,1
DB06594,P00915,0
DB09078,P35916,1
DB01067,P37231,1
DB02021,P11511,0
DB03332,O14649,0
DB08377,O95749,0
DB02715,P08174,0
DB08464,Q9NZL9,0
DB04786,P47712,1
DB03609,Q9BY41,0
DB04272,Q9GZU7,1
DB05442,P01584,1
DB07780,P49356,1
DB03106,Q14524,0
DB08362,P56556,0
DB04828,Q9UQM7,0
DB08896,P22309,1
DB00889,P20815,1
DB00795,Q9UPY5,1
DB03124,P50440,0
DB07267,Q15046,0
DB02401,Q08828,0
DB08175,Q99928,0
DB02895,Q9BQB6,0
DB01384,P08684,1
DB01410,O60760,0
DB05475,O75911,0
DB07724,Q9NUV7,0
DB01169,P24385,1
DB07072,Q16206,0
DB00872,Q9H4Y5,0
DB02010,O15530,1
DB04407,Q9BY32,0
DB01587,Q8N1C3,1
DB06859,P08709,0
DB02400,P07711,0
DB04839,Q9UM07,0
DB00749,P35354,1
DB00452,P67775,0
DB01595,P28472,1
DB00130,O15067,1
DB00868,Q9Y691,0
DB04327,Q9UNN8,1
DB02379,P47929,1
DB01337,P48048,0
DB01830,P06239,1
DB07955,P16499,0
DB07497,P28566,0
DB00898,Q92806,1
DB02733,P24941,1
DB07498,P30049,0
DB01375,P21796,1
DB01375,P03950,0
DB01370,P68366,0
DB02205,P00374,0
DB06853,Q99661,0
DB04655,P34903,0
DB07761,Q15046,0
DB07488,P29803,0
DB07076,P00749,1
DB04417,P40926,0
DB07158,P42261,0
DB04254,P35968,0
DB03092,P49356,0
DB07258,Q8WYK2,0
DB08092,P25100,0
DB03673,P16442,0
DB05399,P19320,1
DB02169,Q92952,0
DB00118,Q00266,1
DB06770,P10632,1
DB01445,P45381,0
DB09014,Q99720,1
DB03506,P07741,1
DB00578,Q6L8H2,0
DB01181,O60493,0
DB07530,Q14353,0
DB07955,Q9UNI1,1
DB03005,Q96P88,0
DB00351,Q9HA77,0
DB08896,P08684,1
DB04147,O95069,0
DB03541,P0CG22,1
DB04606,Q92806,0
DB03048,P00748,0
DB02352,P07237,0
DB01037,P11712,1
DB04197,P05089,1
DB01017,P99999,1
DB00147,P29460,0
DB03832,P51589,0
DB00709,O00206,0
DB00311,P22748,1
DB00246,P28566,1
DB03814,Q6NXR0,1
DB04377,Q13285,0
DB01098,P20815,1
DB03383,Q86Y39,0
DB00173,Q13126,1
DB00477,P34969,1
DB07311,O94768,0
DB07376,P08709,1
DB01107,Q8N1C3,1
DB00050,Q9NS18,0
DB03773,Q14181,0
DB04549,P00325,0
DB04005,P05089,0
DB01628,O43612,0
DB00169,P04798,1
DB00168,Q7Z4W1,0
DB08377,Q9ULW8,0
DB00899,P41143,1
DB04395,Q16877,1
DB09078,P17948,1
DB02342,Q16678,1
DB00316,P08684,1
DB08219,P24941,1
DB04856,Q9NY47,0
DB04465,P04083,0
DB02259,P18031,1
DB00224,Q96L21,0
DB06712,P33261,1
DB00532,P33261,1
DB03129,P80365,0
DB04083,Q16773,1
DB00788,P10632,1
DB07477,P07711,1
DB00568,P11509,1
DB06891,P00918,1
DB01231,P60953,0
DB04079,P14210,0
DB01016,Q09428,1
DB06770,P05091,1
DB03405,P25021,0
DB08463,O43612,0
DB01065,P27797,1
DB02893,P12429,0
DB04832,P21397,1
DB01274,P33261,1
DB01594,P18505,1
DB00546,P28476,1
DB00246,P11229,1
DB01146,Q01959,1
DB08173,Q9P0Z9,0
DB06637,P17658,1
DB00543,P41595,1
DB08683,P50406,0
DB04690,Q9H239,0
DB07433,Q7Z4W1,0
DB03591,P05546,0
DB01324,P55017,1
DB00583,P11274,0
DB00996,P54687,1
DB08148,P43003,0
DB02098,Q9H1R3,0
DB00786,Q9H239,1
DB03918,P12532,0
DB00856,P35354,1
DB04716,P52333,1
DB00468,P20815,1
DB04689,P37231,1
DB07330,P25963,0
DB08466,Q9NZD2,0
DB00679,O94788,0
DB02526,P08574,0
DB00571,O60760,0
DB00986,Q8N0U8,0
DB01520,O60931,0
DB04404,Q9Y285,0
DB03447,P07998,1
DB00150,P07711,0
DB00585,P16860,0
DB00625,P20813,1
DB08321,Q16706,1
DB01812,P10153,1
DB06623,P80192,0
DB04953,P11245,1
DB00292,Q8N1C3,1
DB00119,O15374,1
DB02681,P12532,0
DB04113,P05089,0
DB00382,P03897,0
DB03147,O95831,1
DB00393,Q08289,1
DB04875,Q05513,0
DB04463,P16152,1
DB00852,P10635,1
DB00409,P26196,0
DB01708,P18507,1
DB01106,P04053,0
DB03182,O75390,1
DB08846,O43570,1
DB05431,P30085,0
DB04868,O75762,0
DB02526,Q9BW91,0
DB00540,P62508,0
DB03602,Q04760,1
DB05223,Q9UBN7,1
DB00738,O14717,1
DB01708,P08684,1
DB02538,P24941,1
DB00349,P34903,1
DB01151,P11229,1
DB04690,P11387,1
DB08228,Q9GZT9,0
DB00035,O75899,0
DB02616,Q96GD0,0
DB07609,P26440,0
DB07742,Q9UQD0,0
DB04549,P00918,1
DB03950,P07359,0
DB04975,P08684,1
DB01068,P28472,1
DB01162,P28331,0
DB09054,P10632,1
DB00279,P10827,1
DB08527,Q7Z2W7,0
DB00568,O60840,1
DB09034,O43613,1
DB03865,P00749,1
DB00598,P01574,0
DB03428,P24941,1
DB00186,P30536,1
DB08672,Q92930,0
DB01153,P35968,0
DB02467,P26439,0
DB06403,P33261,1
DB01119,P15104,1
DB08521,Q16539,1
DB09068,P10635,1
DB00431,O75311,1
DB00372,P48058,0
DB08911,P10632,1
DB00651,P55017,0
DB01214,Q9NY59,0
DB07636,P00156,1
DB00586,P10632,1
DB00425,P20815,1
DB06207,Q9NPH2,0
DB00365,P16455,0
DB07110,P26640,0
DB01949,O15427,0
DB02596,Q13362,0
DB01905,O14649,0
DB06699,P51857,0
DB07124,Q9HCP0,0
DB04432,Q96AE4,0
DB01764,Q9UPY5,0
DB00585,P25021,1
DB05022,Q02880,1
DB03226,P01112,1
DB08705,P11309,1
DB07334,P35968,1
DB07602,P28070,0
DB08231,P61925,1
DB00882,P11511,1
DB00992,P12314,1
DB07763,P07919,1
DB03507,P19438,1
DB00546,Q99928,1
DB07208,Q00987,0
DB02420,P12236,0
DB04579,P07858,1
DB00608,P20815,1
DB08526,Q9BW91,0
DB01221,P10632,1
DB01466,P31930,0
DB01127,Q8NER1,0
DB04200,P16050,0
DB07144,P00374,1
DB07280,Q8TF76,0
DB04106,P52333,0
DB01597,P16444,1
DB00945,P11021,1
DB01127,O95190,0
DB05223,P11511,0
DB02833,P04632,0
DB00991,P11712,1
DB00231,P18505,1
DB01080,P04629,0
DB01589,Q9BY66,0
DB03176,P04637,0
DB04795,P35626,0
DB07120,O95907,0
DB07227,P49354,1
DB07221,O95749,1
DB00142,Q9H936,1
DB00836,P20813,1
DB05511,Q9H169,0
DB07561,P35219,0
DB00608,P09210,1
DB01807,P28221,0
DB01221,P35372,1
DB01595,P78334,1
DB00170,P15559,1
DB04141,Q9UDW1,1
DB00245,P10635,1
DB00751,P20813,1
DB07838,O60551,1
DB00471,Q15102,0
DB04058,Q99720,0
DB02661,O43252,1
DB03395,P00533,0
DB01118,P04798,1
DB00992,O95069,0
DB08504,P62330,0
DB07995,P17612,1
DB03396,P14735,0
DB00738,P10635,1
DB08566,Q14520,0
DB05824,Q96AE4,0
DB03221,Q9NP99,0
DB00818,P34903,1
DB08203,Q86XF0,1
DB01541,Q14833,0
DB07949,P07947,0
DB07108,Q07817,1
DB05478,P78352,0
DB01115,P11712,1
DB02405,Q16678,0
DB00485,Q14627,0
DB00586,P20813,1
DB00733,P50225,0
DB03977,O75899,0
DB01782,Q92806,0
DB04238,Q96CD2,0
DB08673,P15954,0
DB00417,O00244,0
DB02342,P01009,0
DB00909,P00918,1
DB04723,P15086,1
DB02183,P49773,1
DB01101,P03950,0
DB08246,P52732,1
DB00619,P04629,1
DB00246,P20815,1
DB01110,Q9H252,1
DB03695,Q9Y233,0
DB02007,P22735,0
DB00652,Q86US8,0
DB00186,P78334,1
DB00758,P68363,0
DB00142,Q92952,0
DB02091,P20248,1
DB01090,P18031,0
DB00499,O00187,0
DB00306,P42262,1
DB00659,P47870,1
DB01681,Q9UBX1,0
DB03183,O94903,0
DB08121,P37231,1
DB08332,O15269,0
DB04059,P20292,0
DB00214,P20061,0
DB00659,P78334,1
DB01595,P08684,1
DB07751,P42574,0
DB00448,P04798,1
DB00220,P10635,1
DB07401,Q9UDW1,1
DB01594,Q9UL54,0
DB02628,Q96IY4,0
DB00245,P11229,1
DB05137,Q9UGM1,1
DB07253,Q15031,0
DB07761,P46721,0
DB03129,P10768,0
DB08848,P36888,0
DB00818,P20813,1
DB04395,P11309,1
DB06857,P00749,1
DB00433,P10635,1
DB03791,P55055,1
DB04368,Q13630,0
DB06777,P42261,0
DB06605,P20815,1
DB08231,Q08209,1
DB00159,O14842,1
DB07843,P54802,0
DB02761,Q9H239,0
DB03848,P04278,0
DB00140,P22303,0
DB02342,P11511,1
DB02347,O43613,0
DB00177,P53611,0
DB00564,P24462,1
DB00741,P19099,1
DB00214,P11712,1
DB08751,Q9BZW2,0
DB01156,P19224,0
DB08899,P20815,1
DB02436,P18031,1
DB05025,P35222,0
DB05824,Q6UWM7,0
DB06888,P21397,0
DB04325,P07478,1
DB00242,P08908,0
DB02057,P42262,1
DB00897,P47870,1
DB06228,P51589,1
DB01408,Q14376,0
DB04367,Q9UJS0,0
DB00564,P29377,0
DB02733,P16471,0
DB04860,P16471,0
DB00659,O60391,1
DB01159,O60391,1
