head,tail,label
DB02420,P12236,0.0
DB01942,P29475,1.0
DB02789,Q9BXI2,0.0
DB04579,P07858,1.0
DB06216,P18825,1.0
DB01010,P06276,1.0
DB01118,Q12809,1.0
DB00608,P20815,1.0
DB00519,Q16478,0.0
DB02482,Q16769,0.0
DB01047,P04150,1.0
DB08526,Q9BW91,0.0
DB01221,P10632,1.0
DB07054,Q9NNW7,0.0
DB06419,P15086,0.0
DB06713,Q9H4M7,0.0
DB01466,P31930,0.0
DB05713,P00742,1.0
DB07798,P23434,0.0
DB06963,P53350,1.0
DB01280,P09884,1.0
DB01127,Q8NER1,0.0
DB04200,P16050,0.0
DB04566,Q9Y6I3,0.0
DB00418,O60391,1.0
DB07144,P00374,1.0
DB03587,Q9ULC6,0.0
DB07280,Q8TF76,0.0
DB04957,P04798,1.0
DB00157,P49448,1.0
DB02580,P35080,1.0
DB04106,P52333,0.0
DB01597,P16444,1.0
DB00945,P11021,1.0
DB01033,P00492,1.0
DB01234,P33261,1.0
DB02509,P78348,0.0
DB01127,O95190,0.0
DB03880,P39900,1.0
DB05223,P11511,0.0
DB02833,P04632,0.0
DB00991,P11712,1.0
DB00865,P33316,0.0
DB00231,P18505,1.0
DB01080,P04629,0.0
DB07975,P17787,0.0
DB00503,Q08257,0.0
DB08400,O00519,1.0
DB01589,Q9BY66,0.0
DB01399,P23219,1.0
DB03176,P04637,0.0
DB00716,Q9Y271,1.0
DB04795,P35626,0.0
DB00898,Q70Z44,1.0
DB01406,Q92952,0.0
DB01807,P07203,0.0
DB00976,P04731,0.0
DB07120,O95907,0.0
DB00823,P51800,0.0
DB01151,P23975,1.0
DB07227,P49354,1.0
DB07731,Q99712,0.0
DB07221,O95749,1.0
DB00142,Q9H936,1.0
DB00836,P20813,1.0
DB05511,Q9H169,0.0
DB00568,P08172,1.0
DB06148,P28223,1.0
DB07561,P35219,0.0
DB00608,P09210,1.0
DB01807,P28221,0.0
DB01221,P35372,1.0
DB04758,Q8WWL2,0.0
DB01595,P78334,1.0
DB06842,Q08499,1.0
DB00753,Q8N1C3,1.0
DB00170,P15559,1.0
DB04141,Q9UDW1,1.0
DB00203,P08684,1.0
DB00245,P10635,1.0
DB00257,P11509,1.0
DB00751,P20813,1.0
DB01087,P50391,0.0
DB07838,O60551,1.0
DB01325,O00591,0.0
DB01403,P35368,1.0
DB00408,P08172,1.0
DB04612,P00533,0.0
DB00471,Q15102,0.0
DB03040,P30838,0.0
DB00544,P11509,1.0
DB04058,Q99720,0.0
DB02661,O43252,1.0
DB03395,P00533,0.0
DB01118,P04798,1.0
DB00992,O95069,0.0
DB08504,P62330,0.0
DB03594,P17252,0.0
DB08629,Q9GZU7,0.0
DB03760,P02708,0.0
DB00974,P42357,0.0
DB01045,P28482,0.0
DB03809,P24941,0.0
DB07675,P08172,0.0
DB08515,O14818,1.0
DB07995,P17612,1.0
DB05197,P23368,0.0
DB00915,P27338,1.0
DB08072,Q13443,0.0
DB03396,P14735,0.0
DB04934,Q9Y6L6,0.0
DB07186,P53350,1.0
DB06726,P53609,0.0
DB00738,P10635,1.0
DB08566,Q14520,0.0
DB07228,P17931,0.0
DB05824,Q96AE4,0.0
DB07718,P14174,1.0
DB02195,P49368,0.0
DB00623,P14416,1.0
DB08295,P01744,1.0
DB03114,Q96GD4,0.0
DB01863,Q06187,1.0
DB03221,Q9NP99,0.0
DB07587,P25774,1.0
DB01488,P11387,0.0
DB00818,P34903,1.0
DB08203,Q86XF0,1.0
DB00694,P11388,1.0
DB01541,Q14833,0.0
DB06419,P20815,1.0
DB03864,Q16134,0.0
DB00819,P07451,1.0
DB06832,P35372,0.0
DB02243,O43676,0.0
DB07949,P07947,0.0
DB00726,Q01959,1.0
DB00794,P05177,1.0
DB07108,Q07817,1.0
DB05478,P78352,0.0
DB01115,P11712,1.0
DB04271,Q9UI33,0.0
DB07597,P11086,1.0
DB08384,P10275,0.0
DB02405,Q16678,0.0
DB02915,P43353,0.0
DB01030,P62937,0.0
DB00485,Q14627,0.0
DB00586,P20813,1.0
DB00335,P14902,0.0
DB00733,P50225,0.0
DB03319,Q9BXJ7,0.0
DB01403,P14416,1.0
DB03977,O75899,0.0
DB01409,P20309,1.0
DB01782,Q92806,0.0
DB07498,P15121,1.0
DB01234,P14770,0.0
DB01892,P23219,1.0
DB04238,Q96CD2,0.0
DB08673,P15954,0.0
DB00659,P41594,1.0
DB00417,O00244,0.0
DB02342,P01009,0.0
DB04604,P78368,1.0
DB00909,P00918,1.0
DB08239,Q9UBK8,0.0
DB00980,P49019,0.0
DB00333,P24462,1.0
DB04903,P01859,0.0
DB00690,P05181,1.0
DB00631,O15511,0.0
DB07209,Q70Z44,0.0
DB04723,P15086,1.0
DB05252,P35228,1.0
DB00721,Q92952,1.0
DB02183,P49773,1.0
DB03981,P08758,1.0
DB00501,P31513,1.0
DB03150,Q7Z4J2,0.0
DB00185,P11229,1.0
DB01101,P03950,0.0
DB07739,P35462,0.0
DB01028,P14867,1.0
DB08246,P52732,1.0
DB00619,P04629,1.0
DB01288,P13945,1.0
DB03341,P61457,0.0
DB05812,P05093,1.0
DB00773,P10632,1.0
DB00246,P20815,1.0
DB01110,Q9H252,1.0
DB02398,P00749,1.0
DB03695,Q9Y233,0.0
DB02007,P22735,0.0
DB04348,P78527,0.0
DB02709,P16083,1.0
DB00385,P08729,0.0
DB01103,P50135,1.0
DB07245,P56817,1.0
DB00652,Q86US8,0.0
DB03642,P19438,0.0
DB00186,P78334,1.0
DB03270,O14594,0.0
DB00758,P68363,0.0
DB00142,Q92952,0.0
DB02091,P20248,1.0
DB03963,Q08828,0.0
DB00139,Q9NVH6,1.0
DB01090,P18031,0.0
DB00499,O00187,0.0
DB03344,P07384,0.0
DB06144,P08684,1.0
DB00306,P42262,1.0
DB04391,P29274,0.0
DB00659,P47870,1.0
DB08897,P06276,1.0
DB00220,P08514,0.0
DB01681,Q9UBX1,0.0
DB08594,P43235,1.0
DB06589,P35968,1.0
DB03064,P78559,0.0
DB00418,Q14957,1.0
DB05465,Q9GZP0,1.0
DB03963,P25788,0.0
DB00188,P08684,1.0
DB03183,O94903,0.0
DB08121,P37231,1.0
DB06711,P35348,1.0
DB08332,O15269,0.0
DB04059,P20292,0.0
DB00116,Q96DP5,1.0
DB00571,P08588,1.0
DB07840,P09038,0.0
DB08490,P48775,0.0
DB02869,P43235,1.0
DB00214,P20061,0.0
DB00659,P78334,1.0
DB01353,Q13002,1.0
DB07934,O15382,0.0
DB01595,P08684,1.0
DB07751,P42574,0.0
DB00448,P04798,1.0
DB00363,P18089,1.0
DB00220,P10635,1.0
DB00503,Q9Y2Q3,0.0
DB07401,Q9UDW1,1.0
DB02230,P68366,0.0
DB01594,Q9UL54,0.0
DB02628,Q96IY4,0.0
DB07978,P20472,0.0
DB02950,P24941,1.0
DB04018,Q8IYQ7,0.0
DB05448,P55072,0.0
DB00245,P11229,1.0
DB01012,P08684,1.0
DB00951,P05177,1.0
DB00145,P50440,1.0
DB05137,Q9UGM1,1.0
DB08441,Q9UN76,0.0
DB07253,Q15031,0.0
DB08140,Q15382,0.0
DB00623,P05181,1.0
DB01236,P47870,1.0
DB07761,P46721,0.0
DB02656,P68371,0.0
DB03129,P10768,0.0
DB08848,P36888,0.0
DB00125,Q8WY07,1.0
DB00818,P20813,1.0
DB01246,P11274,0.0
DB07840,P19099,0.0
DB00374,Q8TET4,0.0
DB04395,P11309,1.0
DB06857,P00749,1.0
DB02429,P00918,1.0
DB05134,P98164,0.0
DB08341,P17302,0.0
DB00227,P11712,1.0
DB00433,P10635,1.0
DB03791,P55055,1.0
DB04368,Q13630,0.0
DB01420,P22309,1.0
DB06777,P42261,0.0
DB01008,P09488,1.0
DB06605,P20815,1.0
DB08416,O14561,0.0
DB03643,P05981,1.0
DB01354,P50406,0.0
DB01926,P80188,1.0
DB01232,P11712,1.0
DB08231,Q08209,1.0
DB08094,P07203,0.0
DB00401,P35462,0.0
DB01346,P42262,1.0
DB00159,O14842,1.0
DB07843,P54802,0.0
DB01944,Q92731,0.0
DB00201,Q13315,1.0
DB00150,Q9UGM6,1.0
DB06603,O95139,0.0
DB03824,Q9H3S4,0.0
DB00420,P34972,0.0
DB02118,P50135,0.0
DB08801,P08172,1.0
DB02761,Q9H239,0.0
DB01102,Q9NY46,0.0
DB00842,P20815,1.0
DB03159,P07477,1.0
DB03848,P04278,0.0
DB00140,P22303,0.0
DB02342,P11511,1.0
DB01349,P50052,1.0
DB02347,O43613,0.0
DB00177,P53611,0.0
DB00564,P24462,1.0
DB00741,P19099,1.0
DB00214,P11712,1.0
DB00402,P31644,1.0
DB08751,Q9BZW2,0.0
DB03020,P00326,1.0
DB06243,P11926,1.0
DB01156,P19224,0.0
DB08899,P20815,1.0
DB02850,P13611,0.0
DB02436,P18031,1.0
DB00934,P28335,1.0
DB01876,P07477,1.0
DB07513,P27338,1.0
DB05025,P35222,0.0
DB05824,Q6UWM7,0.0
DB01238,P08172,1.0
DB01045,P47712,0.0
DB00255,Q8IVL5,0.0
DB06888,P21397,0.0
DB07664,Q9Y5R8,0.0
DB01218,Q12809,1.0
DB04325,P07478,1.0
DB00242,P08908,0.0
DB04715,P11309,1.0
DB01236,P23415,1.0
DB00757,P46098,1.0
DB02512,P05062,1.0
DB02057,P42262,1.0
DB01694,O95470,0.0
DB01708,P14867,1.0
DB00897,P47870,1.0
DB06228,P51589,1.0
DB01408,Q14376,0.0
DB07636,P14927,1.0
DB06287,O43525,0.0
DB04367,Q9UJS0,0.0
DB00564,P29377,0.0
DB02733,P16471,0.0
DB04860,P16471,0.0
DB01958,Q86XF0,1.0
DB03317,P16066,0.0
DB03796,P00709,1.0
DB05010,P18283,0.0
DB00659,O60391,1.0
DB01159,O60391,1.0
DB08675,P35968,0.0
DB01623,P10635,1.0
DB04882,Q02218,0.0
DB02222,P22749,0.0
DB06961,P01764,0.0
DB02297,Q9Y271,0.0
DB08809,Q15118,1.0
DB08534,P24941,1.0
DB00182,P11509,1.0
DB08897,Q07699,0.0
DB01107,P10635,1.0
DB01029,P23219,1.0
DB00935,P18825,1.0
DB01832,P16930,1.0
DB01213,P05181,1.0
DB01812,P49888,1.0
DB05271,P05177,1.0
DB04753,Q9H2M3,0.0
DB08896,P11712,1.0
DB02656,P24347,0.0
DB00789,Q86US8,0.0
DB08756,Q13464,1.0
DB01656,Q9H598,0.0
DB00334,P28222,1.0
DB00563,Q13882,0.0
DB04838,P23141,1.0
DB01820,P22310,0.0
DB03559,P02708,0.0
DB03058,O95299,0.0
DB04953,P22310,1.0
DB00583,Q8N8R3,1.0
DB02101,P15121,1.0
DB07792,Q9Y2D0,0.0
DB00173,P24666,1.0
DB00175,P49354,0.0
DB00633,P05181,1.0
DB00268,P18089,1.0
DB00247,P08908,1.0
DB00697,Q9H6Z9,0.0
DB00582,P08684,1.0
DB07462,P21964,1.0
DB07401,P31930,1.0
DB08613,P56524,1.0
DB00163,P15559,1.0
DB06831,O94760,0.0
DB08424,Q9Y5N1,0.0
DB02754,P12235,0.0
DB00359,P78368,0.0
DB04006,P24941,1.0
DB04395,P48637,1.0
DB00715,P20309,1.0
DB01963,O15403,0.0
DB06884,P62508,1.0
DB00404,Q99928,1.0
DB01370,Q04759,0.0
DB07401,Q13956,0.0
DB02545,Q96RI1,1.0
DB01631,P06241,0.0
DB01370,Q9HB55,0.0
DB01821,P30988,0.0
DB04867,Q9UNK4,0.0
DB00421,O95139,0.0
DB00334,P35368,1.0
DB06953,P49354,1.0
DB07967,P43235,1.0
DB01612,P21918,0.0
DB01126,P20815,1.0
DB02622,P49761,0.0
DB01708,O00591,1.0
DB01238,P08913,1.0
DB02376,Q6L8H2,0.0
DB01892,P22301,0.0
DB02236,P22102,1.0
DB00142,Q9UI32,1.0
DB00819,Q9ULX7,1.0
DB06973,P07864,0.0
DB00381,P10635,1.0
DB00531,P20813,1.0
DB05478,P43088,0.0
DB00207,P08684,1.0
DB01954,P35916,0.0
DB07415,P56817,1.0
DB01219,P21817,1.0
DB04374,P22891,0.0
DB00856,P06276,1.0
DB01169,P08684,1.0
DB02875,P61278,0.0
DB00856,P47989,1.0
DB03476,P05771,0.0
DB00397,P08913,1.0
DB00780,Q8TD30,1.0
DB02142,Q16773,1.0
DB01805,Q9BV57,0.0
DB03329,Q15078,0.0
DB04758,P35243,0.0
DB03028,P30559,0.0
DB01095,P22309,1.0
DB04967,P27695,1.0
DB07987,P31327,0.0
DB00844,P02818,0.0
DB03988,P31644,0.0
DB00333,P10635,1.0
DB00318,P20815,1.0
DB01224,P25100,1.0
DB00726,P21728,1.0
DB08240,Q8NER1,0.0
DB06288,P14416,1.0
DB00367,P03372,1.0
DB01009,P11712,1.0
DB00363,P33261,1.0
DB01346,Q9Y697,0.0
DB03767,O43677,0.0
DB08178,P24941,1.0
DB05804,P16219,0.0
DB08387,P09466,0.0
DB03280,Q15078,0.0
DB00182,Q16568,1.0
DB01186,P17931,0.0
DB01236,Q9UN88,1.0
DB06981,P08217,0.0
DB01665,P07477,1.0
DB00413,P21918,1.0
DB04395,P53778,1.0
DB06859,O60882,0.0
DB09202,P35348,1.0
DB07406,P49137,1.0
DB08271,P08254,1.0
DB00348,Q00975,0.0
DB07224,P27986,0.0
DB06791,P08758,0.0
DB01800,P15289,1.0
DB00132,O95263,0.0
DB07987,Q86VB7,0.0
DB07488,P00813,0.0
DB00116,O95954,1.0
DB08553,P15056,1.0
DB00281,Q9Y5Y9,1.0
DB00897,P11712,1.0
DB06930,P56817,1.0
DB00907,Q9UI33,1.0
DB02287,Q16696,0.0
DB02395,P14618,0.0
DB07340,Q96GD4,1.0
DB00583,Q9UKG9,1.0
DB01240,P43119,1.0
DB02659,P10606,1.0
DB04223,Q9BZX2,0.0
DB00351,Q06124,0.0
DB06770,P10635,1.0
DB01135,Q9H306,0.0
DB07340,P13631,0.0
DB00579,O94768,0.0
DB07086,Q92876,0.0
DB05448,Q14534,0.0
DB00281,P20813,1.0
DB07893,P00492,0.0
DB08480,P27338,1.0
DB01832,O75380,0.0
DB01234,P11509,1.0
DB02643,P05019,1.0
DB03448,P49419,0.0
DB01254,P06239,1.0
DB00184,P33261,1.0
DB01339,Q15822,1.0
DB08302,P16220,0.0
DB00264,P02778,0.0
DB00159,P32418,1.0
DB01041,P35354,1.0
DB08915,O76074,0.0
DB00774,Q16790,1.0
DB00392,P11229,1.0
DB00845,Q6NVY1,0.0
DB00628,Q8N1C3,1.0
DB01080,P80404,1.0
DB06207,O15392,0.0
DB02994,P11245,0.0
DB00708,P41143,1.0
DB03439,P04746,1.0
DB02459,P05113,0.0
DB05297,Q9NY72,0.0
DB00675,P05177,1.0
DB04601,Q9UDX4,0.0
DB06851,P09960,1.0
DB00252,P20813,1.0
DB07194,P07602,0.0
DB08411,P59768,0.0
DB08775,Q96L21,0.0
DB00471,P23219,1.0
DB00589,P28335,1.0
DB01483,P34903,1.0
DB04129,Q9H169,0.0
DB03359,P02763,0.0
DB02255,O14788,0.0
DB00877,Q9Y285,0.0
DB00338,P33260,1.0
DB01242,P33261,1.0
DB00157,P51553,1.0
DB03706,Q03013,1.0
DB00277,Q07343,1.0
DB01023,P54289,1.0
DB01033,P20839,1.0
DB06636,P08684,1.0
DB00661,P10632,1.0
DB00493,P46059,1.0
DB06412,P16444,0.0
DB00589,P21917,1.0
DB03557,Q9HAW8,0.0
DB02337,Q9NWM0,0.0
DB07270,P35241,0.0
DB01065,Q92753,1.0
DB01409,P10635,1.0
DB07124,P48448,0.0
DB00250,P05164,1.0
DB07190,P07101,0.0
DB01418,P36952,0.0
DB08048,P27169,0.0
DB00575,P08913,1.0
DB04852,P07101,0.0
DB07968,P82251,0.0
DB00622,P20309,1.0
DB06861,P00734,1.0
DB01099,P29460,0.0
DB07550,P02768,0.0
DB08182,O00459,0.0
DB08774,Q13200,0.0
DB04195,P22830,0.0
DB02662,Q99712,0.0
DB06698,P37059,0.0
DB00673,P33261,1.0
DB08954,P84098,0.0
DB04371,P16070,0.0
DB02292,O43772,0.0
DB00421,Q16651,0.0
DB03086,O00204,0.0
DB00763,Q14003,0.0
DB00822,O43614,0.0
DB00876,Q9UJ70,0.0
DB06412,P54368,0.0
DB04000,P01106,0.0
DB00186,O14764,1.0
DB07086,P03372,1.0
DB08233,Q15842,0.0
DB02082,Q92930,1.0
DB00398,P29074,0.0
DB01032,Q96RD7,1.0
DB03476,P40394,0.0
DB04246,Q9H169,0.0
DB00966,Q00534,0.0
DB04835,Q8N543,0.0
DB09207,P14416,1.0
DB01189,Q8N1C3,1.0
DB08235,P51692,0.0
DB02131,P11230,0.0
DB04721,P68400,1.0
DB02820,Q96FI4,0.0
DB00132,Q8NER1,1.0
DB00317,P33261,1.0
DB02114,O00408,0.0
DB04214,P29466,0.0
DB00898,P78334,1.0
DB07940,P06276,1.0
DB00624,Q16696,1.0
DB00222,Q14654,1.0
DB01949,Q01118,0.0
DB01171,Q8TCD5,0.0
DB00458,P05181,1.0
DB02381,P31350,0.0
DB01211,P05177,1.0
DB00435,P33402,1.0
DB00991,P23219,1.0
DB03600,Q8N0U8,0.0
DB05271,P21728,1.0
DB00152,P13584,1.0
DB00184,P43681,1.0
DB08595,P43005,0.0
DB08003,Q9NY46,0.0
DB05812,P50607,0.0
DB08235,P02787,0.0
DB08601,P35557,0.0
DB03945,Q9NXE4,0.0
DB01227,P24462,1.0
DB08743,P27487,1.0
DB07066,P26440,0.0
DB01151,P28223,1.0
DB03401,Q9Y6I3,1.0
DB02983,Q9BY32,0.0
DB01407,P31644,0.0
DB00821,P12271,0.0
DB00182,P18825,1.0
DB08755,P32745,0.0
DB00897,O14764,1.0
DB00184,P21397,1.0
DB00318,P16662,1.0
DB07780,P53611,1.0
DB00396,P04798,1.0
DB03384,P50750,0.0
DB01403,P08912,1.0
DB00682,P82251,0.0
DB05812,P29474,0.0
DB07586,P54646,0.0
DB00979,P32418,0.0
DB01083,P07098,1.0
DB04890,O43676,0.0
DB08574,Q9BXA5,0.0
DB02201,P13196,0.0
DB03448,P07998,1.0
DB00122,P06276,1.0
DB00217,Q96GD3,0.0
DB05676,P29474,1.0
DB00475,P10635,1.0
DB02852,P30291,0.0
DB04197,Q12879,0.0
DB01750,P63208,1.0
DB00186,Q16445,1.0
DB07730,Q9Y619,0.0
DB06954,O60882,0.0
DB02001,Q86VB7,0.0
DB08236,P61158,1.0
DB01175,P35348,1.0
DB07641,Q9UHI7,0.0
DB01062,P08684,1.0
DB08495,P55263,0.0
DB02512,Q14957,0.0
DB02418,P62837,1.0
DB01202,P23458,0.0
DB03203,Q9UHC3,0.0
DB06894,P23919,0.0
DB02950,Q00535,1.0
DB05087,Q16445,1.0
DB00654,P48449,0.0
DB00461,Q92820,0.0
DB05492,P35348,1.0
DB00217,P07550,1.0
DB00457,P35368,1.0
DB01128,P08684,1.0
DB00643,P17213,0.0
DB03368,P08254,1.0
DB04769,P35222,0.0
DB02215,Q9UKQ2,1.0
DB00428,P11168,1.0
DB07602,P21926,0.0
DB07628,P45877,0.0
DB07778,P31930,1.0
DB07614,O60658,0.0
DB00156,P19105,0.0
DB02894,P00918,1.0
DB03495,Q04760,0.0
DB00420,Q99250,0.0
DB02485,Q04828,0.0
DB06875,Q9UHY7,0.0
DB00622,P35348,1.0
DB01340,P49327,0.0
DB02562,P13498,0.0
DB00921,P05177,1.0
DB04920,O60840,1.0
DB00142,Q14833,1.0
DB01229,Q9H4B7,1.0
DB00668,P18825,1.0
DB02512,P04075,1.0
DB06691,P35367,1.0
DB00557,O14832,0.0
DB00499,P10275,1.0
DB08435,P37231,1.0
DB05087,P14735,0.0
DB06698,P35367,1.0
DB01007,P11712,1.0
DB00852,P18846,1.0
DB00588,P47712,1.0
DB02659,P08700,0.0
DB07236,Q9UDW1,0.0
DB00568,P20813,1.0
DB04757,P08758,0.0
DB04263,Q15075,0.0
DB01704,Q9HCD5,0.0
DB08194,P07900,1.0
DB01990,P35398,1.0
DB00238,P20813,1.0
DB01160,P43119,1.0
DB01195,Q14524,1.0
DB08568,O95045,0.0
DB08224,Q13838,0.0
DB01136,P18825,1.0
DB03150,O15530,0.0
DB02936,P14555,1.0
DB08794,Q16445,0.0
DB08911,O95477,0.0
DB00170,P04798,1.0
DB01951,Q14181,0.0
DB04397,P30153,0.0
DB08906,P16144,0.0
DB00184,P51970,0.0
DB04903,P78352,0.0
DB00151,Q92993,0.0
DB01162,Q12809,1.0
DB08241,P20248,1.0
DB01244,P11274,0.0
DB01210,P07550,1.0
DB01597,P41235,0.0
DB00171,P42684,1.0
DB08406,P27695,0.0
DB07975,P35218,0.0
DB08208,Q9UHQ9,0.0
DB08063,P07098,0.0
DB04491,P54289,0.0
DB00898,P14867,1.0
DB01289,P50897,0.0
DB01520,Q13224,1.0
DB03565,P06746,0.0
DB01238,P10635,1.0
DB08399,P36542,1.0
DB07171,P42892,1.0
DB00440,P10632,1.0
DB02077,P29474,1.0
DB03158,Q9HCP0,0.0
DB04129,O43614,0.0
DB08378,P20132,0.0
DB01107,P14867,1.0
DB01807,Q16647,0.0
DB08062,P00734,1.0
DB03501,Q05315,0.0
DB04258,Q02318,0.0
DB00449,P08913,1.0
DB07559,P18440,0.0
DB04487,P51681,0.0
DB08448,P78352,0.0
DB07798,P78527,0.0
DB00850,P29460,0.0
DB07264,P19113,0.0
DB02929,Q14643,0.0
DB03120,Q9NWM0,0.0
DB00573,P14324,0.0
DB02952,P01303,1.0
DB00241,Q99928,1.0
DB01167,P24462,1.0
DB00714,P35462,1.0
DB00381,Q13936,1.0
DB07664,P09455,0.0
DB03023,Q05901,0.0
DB07949,P11230,0.0
DB03088,Q9UKQ2,1.0
DB02719,Q16515,0.0
DB04632,Q04828,0.0
DB00481,P48664,0.0
DB08632,P68871,1.0
DB06831,Q9UI32,0.0
DB01156,P08684,1.0
DB00134,P42898,1.0
DB07021,P26447,0.0
DB01780,P52961,0.0
DB01016,P33261,1.0
DB00289,P20810,0.0
DB00599,Q9NYQ3,0.0
DB01028,P28472,1.0
DB04350,Q13231,1.0
DB01388,O60840,1.0
DB00114,P41743,0.0
DB01551,P08684,1.0
DB00385,P32322,0.0
DB03879,P53779,0.0
DB03693,P78368,1.0
DB03292,P30043,0.0
DB07561,Q02318,0.0
DB08326,P01375,0.0
DB01093,Q86US8,0.0
DB04119,Q9UQM7,1.0
DB07288,P17948,1.0
DB02034,O43526,0.0
DB06203,O60939,0.0
DB02014,P80075,0.0
DB06213,P19429,0.0
DB03088,Q701N4,1.0
DB00154,P30043,0.0
DB00509,P16118,0.0
DB08040,Q9UHY7,0.0
DB01472,P31645,1.0
DB00157,P05093,1.0
DB00882,P04798,1.0
DB00518,P78368,0.0
DB00755,P24462,1.0
DB00238,P46098,0.0
DB04272,P15121,1.0
DB06700,P08684,1.0
DB00372,P14416,1.0
DB06832,P48651,0.0
DB00157,Q13423,1.0
DB00300,P15531,1.0
DB00690,P28472,1.0
DB04537,P23381,1.0
DB02884,P08048,1.0
DB08039,Q9HB40,0.0
DB00128,Q7L266,1.0
DB08738,P07333,0.0
DB00352,Q5JPH6,0.0
DB08345,Q04828,0.0
DB04618,Q96Q40,0.0
DB04575,P03372,1.0
DB04217,Q9NQX3,0.0
DB04863,P05106,1.0
DB06849,Q9UNI1,0.0
DB04602,P47712,0.0
DB00157,O94788,1.0
DB00869,P00367,0.0
DB00604,P24462,1.0
DB07764,O15145,0.0
DB08305,P42262,1.0
DB07713,P43405,0.0
DB00813,P08684,1.0
DB01241,P08684,1.0
DB07731,O00141,0.0
DB06772,P10632,1.0
DB00643,Q71U36,1.0
DB08095,P04839,0.0
DB01620,P36405,0.0
DB07307,P21980,0.0
DB01525,O00764,0.0
DB07070,P61313,0.0
DB00688,Q9HAW9,1.0
DB01645,P05177,1.0
DB06813,Q6NXR0,0.0
DB04617,P22303,1.0
DB00409,Q6VVX0,0.0
DB01544,P22309,1.0
DB07079,P25092,0.0
DB00938,P20815,1.0
DB00140,P21397,1.0
DB00603,P11712,1.0
DB01118,O95180,1.0
DB03332,Q9Y2J8,0.0
DB01242,P09211,1.0
DB01812,P15144,0.0
DB02689,Q969I3,0.0
DB08309,P10745,0.0
DB00174,P08243,1.0
DB03976,O14842,0.0
DB01388,O95180,1.0
DB00719,Q96F10,0.0
DB05476,Q96LZ3,0.0
DB00633,P04798,1.0
DB03909,O00764,1.0
DB04898,P11712,1.0
DB01157,P06881,0.0
DB01403,P05177,1.0
DB08609,P30556,0.0
DB02910,O94925,0.0
DB00143,P00390,1.0
DB08860,P35503,1.0
DB00173,Q9BY49,1.0
DB03317,P99999,1.0
DB00485,P46459,0.0
DB00356,Q9UPY5,0.0
DB08883,P20815,1.0
DB08899,Q14534,0.0
DB00197,P37231,1.0
DB07183,Q92947,0.0
DB06963,P23560,0.0
DB02932,P12319,0.0
DB07081,Q16881,0.0
DB08021,Q9BZZ2,0.0
DB04018,P43088,0.0
DB04873,P78536,0.0
DB00996,Q9NY47,1.0
DB00344,P10635,1.0
DB00248,P18089,1.0
DB08620,P21399,0.0
DB01791,Q9BY66,0.0
DB00174,O43776,1.0
DB07340,P28161,0.0
DB08689,P46597,0.0
DB02045,P07477,1.0
DB07903,P00492,0.0
DB01221,Q9H2P9,0.0
DB01866,P12931,1.0
DB01711,O60512,0.0
DB01120,P33261,1.0
DB02287,P07477,1.0
DB00663,P04150,1.0
DB01579,P35348,1.0
DB03760,P22061,0.0
DB00463,P31644,1.0
DB00985,P35367,1.0
DB02328,Q9NSD5,0.0
DB06741,P11712,1.0
DB00531,P08684,1.0
DB00129,P48651,0.0
DB04000,P42262,1.0
DB02352,P23280,0.0
DB00245,P33261,1.0
DB00625,P33261,1.0
DB06713,P28331,0.0
DB01234,P24462,1.0
DB00604,Q12809,1.0
DB07271,Q7Z4W1,0.0
DB07001,P78362,0.0
DB07105,P40616,0.0
DB07107,P09622,0.0
DB04141,P18846,0.0
DB03767,Q9Y6M9,0.0
DB00645,P22694,0.0
DB07778,P00156,1.0
DB00530,P08684,1.0
DB04141,P02818,0.0
DB00514,P33261,1.0
DB07944,P27338,0.0
DB01320,Q14524,1.0
DB00821,P14679,0.0
DB08330,P22695,1.0
DB07958,Q9NZK7,1.0
DB03910,Q9UJT0,0.0
DB07728,P54819,0.0
DB03559,P19623,0.0
DB03021,P13686,0.0
DB00675,Q92952,0.0
DB04564,Q9HAB3,0.0
DB03707,O43704,0.0
DB00415,Q02763,1.0
DB00980,P29323,0.0
DB08454,Q9NR82,0.0
DB00757,P17948,0.0
DB02378,P43026,0.0
DB03046,P00749,1.0
DB01619,Q86W47,0.0
DB00201,Q14571,1.0
DB00709,Q8TCD5,1.0
DB00201,Q14123,1.0
DB02795,P04054,1.0
DB01224,P11229,1.0
DB00394,Q6WRI0,0.0
DB00237,P11216,0.0
DB02183,P15086,0.0
DB01215,P47869,1.0
DB00603,Q8TE23,0.0
DB00127,P18850,0.0
DB04817,P08684,1.0
DB00224,P08684,1.0
DB04013,Q99661,0.0
DB00441,P30085,1.0
DB00381,P05177,1.0
DB07872,P00742,1.0
DB07760,P13051,1.0
DB00939,O43525,1.0
DB08020,Q92731,1.0
DB00246,P07204,0.0
DB00688,Q9HAW8,1.0
DB02177,Q9UNX3,0.0
DB03035,O76074,0.0
DB00201,P42338,1.0
DB07975,Q02127,1.0
DB07228,P08174,0.0
DB01356,Q9BY49,0.0
DB05075,P78540,0.0
DB01238,Q9UHI7,0.0
DB00131,Q08499,1.0
DB08450,P36897,1.0
DB00868,Q96F10,0.0
DB08159,P24530,0.0
DB03848,P55055,1.0
DB04838,P63151,0.0
DB03081,P07477,1.0
DB00259,P11274,0.0
DB08066,P24941,1.0
DB06867,O43708,0.0
DB00622,P08172,1.0
DB00842,P48169,1.0
